board_event_id,meeting_date,meeting_year,meeting_kind,meeting_date_source,resolution_number,event_type,role,firm_id,firm_name,firm_name_raw,person_id,person_name,person_name_raw,seat_holder_type,entity_name_raw,represents_id,replaces_id,replaces_name_raw,board_decision_date,term_years,term_end_year,adoption,doc_node_key,doc_type,doc_url,doc_sha256,excerpt
BE6032dde01ff8-0-5,2005-12-31,2005,ordinaire,document,,renewal,commissaire_aux_comptes,F49209c75b4,ATB,ATB,Pb6719bbf9a,Ferid ABBES Ridha,Ferid ABBES Mr Ridha,person,,,Pee3c36a9e0,Samir MOUBARAK,,,2005,,atb-2006-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_atb_0606.pdf,271b39f0ed8cdf236a184e27ef63da95037e98a74b553c334a70cd26bfd922f3,"AVIS DES SOCIETES ARAB TUNISIAN BANK ATB Siège social : 9, rue Hédi Nouira 1001 TUNIS Suite à la réunion de son l’Assemblée Générale Ordinaire statuant sur l’exercice 2005, l’Arab Tunisian Bank publie, ci-dessous : - Les résolutions adoptées, - Le Bilan après affectation du résultat comptable, - L’état d’évolution des capitaux propres. I- Résolutions adoptées : - Approbation du rapport du conseil "
BE6032dde01ff8-0-6,2005-12-31,2005,ordinaire,document,,renewal,commissaire_aux_comptes,F49209c75b4,ATB,ATB,Pe4f5401483,Mohamed BEN SEDRINE,Mohamed BEN SEDRINE Mr,person,,,Pee3c36a9e0,Samir MOUBARAK,,,2005,,atb-2006-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_atb_0606.pdf,271b39f0ed8cdf236a184e27ef63da95037e98a74b553c334a70cd26bfd922f3,"AVIS DES SOCIETES ARAB TUNISIAN BANK ATB Siège social : 9, rue Hédi Nouira 1001 TUNIS Suite à la réunion de son l’Assemblée Générale Ordinaire statuant sur l’exercice 2005, l’Arab Tunisian Bank publie, ci-dessous : - Les résolutions adoptées, - Le Bilan après affectation du résultat comptable, - L’état d’évolution des capitaux propres. I- Résolutions adoptées : - Approbation du rapport du conseil "
BE6032dde01ff8-0-7,2005-12-31,2005,ordinaire,document,,renewal,commissaire_aux_comptes,F49209c75b4,ATB,ATB,P7438ad3018,Yahia BAYAHI,Yahia BAYAHI,person,,,Pee3c36a9e0,Samir MOUBARAK,,,2005,,atb-2006-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_atb_0606.pdf,271b39f0ed8cdf236a184e27ef63da95037e98a74b553c334a70cd26bfd922f3,"AVIS DES SOCIETES ARAB TUNISIAN BANK ATB Siège social : 9, rue Hédi Nouira 1001 TUNIS Suite à la réunion de son l’Assemblée Générale Ordinaire statuant sur l’exercice 2005, l’Arab Tunisian Bank publie, ci-dessous : - Les résolutions adoptées, - Le Bilan après affectation du résultat comptable, - L’état d’évolution des capitaux propres. I- Résolutions adoptées : - Approbation du rapport du conseil "
BE6032dde01ff8-0-8,2005-12-31,2005,ordinaire,document,,renewal,commissaire_aux_comptes,F49209c75b4,ATB,ATB,P8f11f6f2ca,Mohamed Ferid BEN TANFOUS,Mohamed Ferid BEN TANFOUS,person,,,Pee3c36a9e0,Samir MOUBARAK,,,2005,,atb-2006-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_atb_0606.pdf,271b39f0ed8cdf236a184e27ef63da95037e98a74b553c334a70cd26bfd922f3,"AVIS DES SOCIETES ARAB TUNISIAN BANK ATB Siège social : 9, rue Hédi Nouira 1001 TUNIS Suite à la réunion de son l’Assemblée Générale Ordinaire statuant sur l’exercice 2005, l’Arab Tunisian Bank publie, ci-dessous : - Les résolutions adoptées, - Le Bilan après affectation du résultat comptable, - L’état d’évolution des capitaux propres. I- Résolutions adoptées : - Approbation du rapport du conseil "
BE4016ba2c0c33-5-0,2005-12-31,2005,ordinaire,document,5,appointment,administrateur,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,Pbc118f51e2,Ahmed ABDELKEFI,AHMED ABDELKEFI,person,,,,,,,,adopted_unanimously,tunisie-leasing-2006,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_tl_0606.pdf,21c36850a8db9c0d4704454be3c042c4c28d201eb5d2f6f4b8769fd1a56dcc40,"Au vu du résultat du scrutin, l’assemblée Générale Ordinaire, nomme dans les termes des articles 15 et 17 des statuts, pour une durée de trois (3) ans, qui prendra fin avec l’assemblée Générale Ordinaire qui statuera sur les comptes du vingt quatrième exercice (2008) les administrateurs dont les noms suivent : - AMEN BANK - STUSID - ASSURANCES COMAR - PARENIN - Monsieur AHMED ABDELKEFI - Monsieur "
BE4016ba2c0c33-5-1,2005-12-31,2005,ordinaire,document,5,appointment,administrateur,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,P60701eb938,Brahim ANANE,BRAHIM ANANE,person,,,,,,,,adopted_unanimously,tunisie-leasing-2006,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_tl_0606.pdf,21c36850a8db9c0d4704454be3c042c4c28d201eb5d2f6f4b8769fd1a56dcc40,"Au vu du résultat du scrutin, l’assemblée Générale Ordinaire, nomme dans les termes des articles 15 et 17 des statuts, pour une durée de trois (3) ans, qui prendra fin avec l’assemblée Générale Ordinaire qui statuera sur les comptes du vingt quatrième exercice (2008) les administrateurs dont les noms suivent : - AMEN BANK - STUSID - ASSURANCES COMAR - PARENIN - Monsieur AHMED ABDELKEFI - Monsieur "
BE4016ba2c0c33-5-2,2005-12-31,2005,ordinaire,document,5,appointment,administrateur,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,P6144c1e606,Rachid Naceur BEN HASSINE,RACHID NACEUR BEN HASSINE,person,,,,,,,,adopted_unanimously,tunisie-leasing-2006,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_tl_0606.pdf,21c36850a8db9c0d4704454be3c042c4c28d201eb5d2f6f4b8769fd1a56dcc40,"Au vu du résultat du scrutin, l’assemblée Générale Ordinaire, nomme dans les termes des articles 15 et 17 des statuts, pour une durée de trois (3) ans, qui prendra fin avec l’assemblée Générale Ordinaire qui statuera sur les comptes du vingt quatrième exercice (2008) les administrateurs dont les noms suivent : - AMEN BANK - STUSID - ASSURANCES COMAR - PARENIN - Monsieur AHMED ABDELKEFI - Monsieur "
BE4016ba2c0c33-5-3,2005-12-31,2005,ordinaire,document,5,appointment,administrateur,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,P2da701b178,Ahmed BEN JEMAA,AHMED BEN JEMAA,person,,,,,,,,adopted_unanimously,tunisie-leasing-2006,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_tl_0606.pdf,21c36850a8db9c0d4704454be3c042c4c28d201eb5d2f6f4b8769fd1a56dcc40,"Au vu du résultat du scrutin, l’assemblée Générale Ordinaire, nomme dans les termes des articles 15 et 17 des statuts, pour une durée de trois (3) ans, qui prendra fin avec l’assemblée Générale Ordinaire qui statuera sur les comptes du vingt quatrième exercice (2008) les administrateurs dont les noms suivent : - AMEN BANK - STUSID - ASSURANCES COMAR - PARENIN - Monsieur AHMED ABDELKEFI - Monsieur "
BE4016ba2c0c33-5-4,2005-12-31,2005,ordinaire,document,5,appointment,administrateur,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,P86121c9131,Mohamed BOURAOUI,MOHAMED BOURAOUI,person,,,,,,,,adopted_unanimously,tunisie-leasing-2006,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_tl_0606.pdf,21c36850a8db9c0d4704454be3c042c4c28d201eb5d2f6f4b8769fd1a56dcc40,"Au vu du résultat du scrutin, l’assemblée Générale Ordinaire, nomme dans les termes des articles 15 et 17 des statuts, pour une durée de trois (3) ans, qui prendra fin avec l’assemblée Générale Ordinaire qui statuera sur les comptes du vingt quatrième exercice (2008) les administrateurs dont les noms suivent : - AMEN BANK - STUSID - ASSURANCES COMAR - PARENIN - Monsieur AHMED ABDELKEFI - Monsieur "
BE4016ba2c0c33-5-5,2005-12-31,2005,ordinaire,document,5,appointment,administrateur,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,P312664eb80,Mongi LOUKIL,MONGI LOUKIL,person,,,,,,,,adopted_unanimously,tunisie-leasing-2006,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_tl_0606.pdf,21c36850a8db9c0d4704454be3c042c4c28d201eb5d2f6f4b8769fd1a56dcc40,"Au vu du résultat du scrutin, l’assemblée Générale Ordinaire, nomme dans les termes des articles 15 et 17 des statuts, pour une durée de trois (3) ans, qui prendra fin avec l’assemblée Générale Ordinaire qui statuera sur les comptes du vingt quatrième exercice (2008) les administrateurs dont les noms suivent : - AMEN BANK - STUSID - ASSURANCES COMAR - PARENIN - Monsieur AHMED ABDELKEFI - Monsieur "
BE4016ba2c0c33-5-6,2005-12-31,2005,ordinaire,document,5,appointment,administrateur,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,P334066132f,Aziz MEBAREK,AZIZ MEBAREK,person,,,,,,,,adopted_unanimously,tunisie-leasing-2006,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_tl_0606.pdf,21c36850a8db9c0d4704454be3c042c4c28d201eb5d2f6f4b8769fd1a56dcc40,"Au vu du résultat du scrutin, l’assemblée Générale Ordinaire, nomme dans les termes des articles 15 et 17 des statuts, pour une durée de trois (3) ans, qui prendra fin avec l’assemblée Générale Ordinaire qui statuera sur les comptes du vingt quatrième exercice (2008) les administrateurs dont les noms suivent : - AMEN BANK - STUSID - ASSURANCES COMAR - PARENIN - Monsieur AHMED ABDELKEFI - Monsieur "
BE4016ba2c0c33-5-7,2005-12-31,2005,ordinaire,document,5,appointment,administrateur,F44211c382b,TUNISIE LEASING,TUNISIE LEASING,P16c07b50a0,Fethi MESTIRI,FETHI MESTIRI,person,,,,,,,,adopted_unanimously,tunisie-leasing-2006,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_tl_0606.pdf,21c36850a8db9c0d4704454be3c042c4c28d201eb5d2f6f4b8769fd1a56dcc40,"Au vu du résultat du scrutin, l’assemblée Générale Ordinaire, nomme dans les termes des articles 15 et 17 des statuts, pour une durée de trois (3) ans, qui prendra fin avec l’assemblée Générale Ordinaire qui statuera sur les comptes du vingt quatrième exercice (2008) les administrateurs dont les noms suivent : - AMEN BANK - STUSID - ASSURANCES COMAR - PARENIN - Monsieur AHMED ABDELKEFI - Monsieur "
BEc6c5d694780e-5-0,2005-12-31,2005,ordinaire,document,5,renewal,administrateur,F1d20e6a507,SOTUVER,SOTUVER,Pa30b51f4aa,Hichem Driss,Hichem Driss,person,,,,,,,,adopted_unanimously,sotuver-2006-1,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_sotuver_0706.pdf,ecb847fbfa7086a1e25d5de840bc90f23890e44af6e52622473cc2bd3dcdb132,L’Assemblée Générale Ordinaire décide de renouveler le mandat de l’Administrateur Mr Hichem Driss pour une période de 3 ans allant jusqu'à l’Assemblée Générale Ordinaire devant statuer sur l’exercice 2008. Cette résolution est adoptée à l’unanimité
BE319cb98bbe8b-6-0,2005-12-31,2005,ordinaire,document,6,termination,administrateur,F532572505b,SOMOCER,SOMOCER,P74692d0141,Mohamed Bin Humooda Al,Mohamed Bin Humooda Al,person,,,,,,,2006,adopted_unanimously,somocer-2006-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_somocer_0606.pdf,cdc7a59980b4d5fa38810c9de152cd033e204ad2402f0ceeac9c03455892585f,"Arès avoir constaté la cessation des fonctions d’administrateurs de Monsieur Mohamed Bin Humooda Al Dhahéri, suite à sa démission, l’Assemblée Générale Ordinaire décide de nommer Monsieur Abdelwaheb Bellâaj, administrateur représentant les petits porteurs, pour une durée d’une année qui prendra fin à l’issue de l’Assemblée Générale Ordinaire qui statuera sur l’exercice 2006. Monsieur Abdelwaheb Be"
BE319cb98bbe8b-6-1,2005-12-31,2005,ordinaire,document,6,termination,administrateur,F532572505b,SOMOCER,SOMOCER,Pcf97036338,Abdelwaheb Bellâaj,Abdelwaheb Bellâaj,person,,,,,,,2006,adopted_unanimously,somocer-2006-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_somocer_0606.pdf,cdc7a59980b4d5fa38810c9de152cd033e204ad2402f0ceeac9c03455892585f,"Arès avoir constaté la cessation des fonctions d’administrateurs de Monsieur Mohamed Bin Humooda Al Dhahéri, suite à sa démission, l’Assemblée Générale Ordinaire décide de nommer Monsieur Abdelwaheb Bellâaj, administrateur représentant les petits porteurs, pour une durée d’une année qui prendra fin à l’issue de l’Assemblée Générale Ordinaire qui statuera sur l’exercice 2006. Monsieur Abdelwaheb Be"
BE87ba209a4c3a-7-0,2005-12-31,2005,ordinaire,document,7,appointment,commissaire_aux_comptes,F1fd47147b9,STIA,STIA,Pe7efe20db6,Hechmi ABDELWAHED,Hechmi ABDELWAHED,person,,,,,,,2008,adopted_unanimously,stia-2006,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_stia_1006.pdf,7fb849288a39c4cf2d6d7974828a285fa21774410aafc847e829a68f443aeaef,"L'Assemblée Générale Ordinaire constate le terme du mandat du commissaire aux comptes et décide de nommer le Cabinet Audit Conseil & Organisation, représenté par M. Hechmi ABDELWAHED, pour une période de trois ans qui prendra fin au terme de la tenue de l'Assemblée Générale Ordinaire statuant sur les comptes de l'exercice 2008. Mise aux voix, cette résolution est adoptée à l’unanimité."
BE08da6208d3af-7-0,2005-12-31,2005,ordinaire,document,7,termination,,Fd228d2488b,CIL,CIL,,,,,,,,,,,,adopted_unanimously,cil-2006-2,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_cil_0606.pdf,10ea0d7d9b211d35a90460923d13b141d165cd9ad3beedfb259daf418038f231,L'Assemblée Générale Ordinaire prend acte de la démission de la Société FIME LEASING du Conseil d' Admi nistration suite à la vente de sa participation. Cette résolution est adoptée à l'unanimité
BE08da6208d3af-8-0,2005-12-31,2005,ordinaire,document,8,appointment,commissaire_aux_comptes,Fd228d2488b,CIL,CIL,,,,,,,,,,,2008,adopted_unanimously,cil-2006-2,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_cil_0606.pdf,10ea0d7d9b211d35a90460923d13b141d165cd9ad3beedfb259daf418038f231,L'Assemblée Générale Ordinaire décide de nommer la Société FINOR en t ant que deuxième Commissaire aux comptes pour un mandat de trois ans prenant f in à la date de I'A G. O. statuant sur l'exercice 2008. Cette résolution est adoptée à l'unanimité
BEfb86355a6c1a-9-0,2005-12-31,2005,ordinaire,document,9,mandate_expiry,,Fea9bbcd4b7,SIAME,SIAME,Pe8308c3add,LAMIA AREM,Lamia AREM,person,,,,,,,2008,adopted_unanimously,siame-2006-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_siame_0606.pdf,2329ff70f123105a045ae64b474468fa8e980f083dad27aa20a99e39cd1483ca,": l’Assemblée Générale Ordinaire nomme pour une durée de 3 ans, expirant avec la tenue de l’Assemblée Générale Ordinaire statuant sur l’exercice 2008, les membre du Conseil d’Administration suivants : EL MAL AL KUWAITI – 2ème siège, société SORECO, Madame Lamia AREM et M. Sami FOURATI. Le Conseil d’Administration sera désormais composé des membres suivants : Membre du C. d’administration Expiratio"
BEfb86355a6c1a-9-1,2005-12-31,2005,ordinaire,document,9,mandate_expiry,,Fea9bbcd4b7,SIAME,SIAME,P8fdab57e83,Sami FOURATI,Sami FOURATI,person,,,,,,,2008,adopted_unanimously,siame-2006-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_siame_0606.pdf,2329ff70f123105a045ae64b474468fa8e980f083dad27aa20a99e39cd1483ca,": l’Assemblée Générale Ordinaire nomme pour une durée de 3 ans, expirant avec la tenue de l’Assemblée Générale Ordinaire statuant sur l’exercice 2008, les membre du Conseil d’Administration suivants : EL MAL AL KUWAITI – 2ème siège, société SORECO, Madame Lamia AREM et M. Sami FOURATI. Le Conseil d’Administration sera désormais composé des membres suivants : Membre du C. d’administration Expiratio"
BE1bc6cd57bf63-1-0,2006-01-13,2006,ordinaire,document,1,termination,administrateur,F19ffdda20a,TUNISIE LAIT,TUNISIE LAIT,,,,,,,,,,,,adopted_unanimously,tunisie-lait-2006-1,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_tunisielait_130106.pdf,99d5490e840f82a1deac2d570c6e4da0510fb2b5486166fce54590817947e73c,L’assemblée générale ordinaire accepte la démission des sociétés ci-dessus désignées de leurs fonctions d’administrateurs et leur donne quitus pour leur gestion. - La STIL - La STAR - La SEM - La BNA (deux sièges) Cette résolution est adoptée à l’unanimité
BE1bc6cd57bf63-2-0,2006-01-13,2006,ordinaire,document,2,cooptation,administrateur,F19ffdda20a,TUNISIE LAIT,TUNISIE LAIT,Pa7bf588dbd,Néjib DOGHRI,NEJIB DOGHRI,person,,,,,,,,adopted_unanimously,tunisie-lait-2006-1,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_tunisielait_130106.pdf,99d5490e840f82a1deac2d570c6e4da0510fb2b5486166fce54590817947e73c,"L’assemblée approuve la cooptation, faite par le conseil d’administration tenu le 15 décembre 2005, des nouveaux administrateurs suivants pour les trois exercices 2006-2007 et 2008 : - SICAR INVEST - SIM SICAR - STB INVEST - Monsieur NEJIB DOGHRI - Monsieur HASSINE DOGHRI - Monsieur MONCEF DOGHRI - Monsieur KHALED BEN JEMAA - Monsieur LOTFI BEN JEMAA - Monsieur MOUNIR BEN JEMAA Cette résolution es"
BE1bc6cd57bf63-2-1,2006-01-13,2006,ordinaire,document,2,cooptation,administrateur,F19ffdda20a,TUNISIE LAIT,TUNISIE LAIT,P15493fe1e3,Hassine DOGHRI,HASSINE DOGHRI,person,,,,,,,,adopted_unanimously,tunisie-lait-2006-1,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_tunisielait_130106.pdf,99d5490e840f82a1deac2d570c6e4da0510fb2b5486166fce54590817947e73c,"L’assemblée approuve la cooptation, faite par le conseil d’administration tenu le 15 décembre 2005, des nouveaux administrateurs suivants pour les trois exercices 2006-2007 et 2008 : - SICAR INVEST - SIM SICAR - STB INVEST - Monsieur NEJIB DOGHRI - Monsieur HASSINE DOGHRI - Monsieur MONCEF DOGHRI - Monsieur KHALED BEN JEMAA - Monsieur LOTFI BEN JEMAA - Monsieur MOUNIR BEN JEMAA Cette résolution es"
BE1bc6cd57bf63-2-2,2006-01-13,2006,ordinaire,document,2,cooptation,administrateur,F19ffdda20a,TUNISIE LAIT,TUNISIE LAIT,Pb687fd3f32,MONCEF DOGHRI,MONCEF DOGHRI,person,,,,,,,,adopted_unanimously,tunisie-lait-2006-1,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_tunisielait_130106.pdf,99d5490e840f82a1deac2d570c6e4da0510fb2b5486166fce54590817947e73c,"L’assemblée approuve la cooptation, faite par le conseil d’administration tenu le 15 décembre 2005, des nouveaux administrateurs suivants pour les trois exercices 2006-2007 et 2008 : - SICAR INVEST - SIM SICAR - STB INVEST - Monsieur NEJIB DOGHRI - Monsieur HASSINE DOGHRI - Monsieur MONCEF DOGHRI - Monsieur KHALED BEN JEMAA - Monsieur LOTFI BEN JEMAA - Monsieur MOUNIR BEN JEMAA Cette résolution es"
