entity_id,canonical_name,gender,basis,n_female_titles,n_male_titles,n_untitled_rows
Pc4b6d8d981,a) Le Comité d’Audit,unknown,no honorific printed,0,0,1
P5dee27feea,a. Montant de l’emprunt,unknown,no honorific printed,0,0,5
P1c913f58ca,"acceptant le renouvellement de leurs mandats, nous vous proposons une résolution en vue de leur réélection",unknown,no honorific printed,0,0,1
P3be662c6b3,acquises dans le cadre de l’OPF. Ce,unknown,no honorific printed,0,0,1
Pe570dbe665,actes entrepris par Ie Consei! n'en seront,unknown,no honorific printed,0,0,1
Pba5fef2472,"adresse :96, Rue de Yougoslavie, 1000",unknown,no honorific printed,0,0,1
P6f173e5cf8,agir en toute circonstance au nom de la Société dans,unknown,no honorific printed,0,0,1
P5c5e8fe61d,alimente un certain immobilisme de La part des investisseurs,unknown,no honorific printed,0,0,1
Pa0c99f3246,appelée à statuer sur les comptes de l’exercice clos au 31 décembre 2023,unknown,no honorific printed,0,0,1
Peb14b3c4c6,applicables à la nomination des membres du Conseil d’administration,unknown,no honorific printed,0,0,1
P51520c5c6f,arrêtées par le Conseil. Le,unknown,no honorific printed,0,0,1
Pef6140f5a6,assurances Agricoles,unknown,no honorific printed,0,0,1
P11520d7946,assurances Agricoles accusent,unknown,no honorific printed,0,0,1
P3b2b859eec,"au Conseil, 10 Jours au moins avant",unknown,no honorific printed,0,0,1
P009ef38eaf,au sein de l’ATB,unknown,no honorific printed,0,0,3
Pd3ecdd0b04,autre société. Le,unknown,no honorific printed,0,0,1
Pf79a18eaae,aux Administrateurs qui Le souhaitent,unknown,no honorific printed,0,0,1
Pa36ad98074,aux délibérations du Conseil,unknown,no honorific printed,0,0,2
Pa958d7e4d4,aux travaux du Conseil d’Administration en,unknown,no honorific printed,0,0,1
Pd34d2d3069,b. Nominal de l’obligation,unknown,no honorific printed,0,0,5
Pe7bcbd5fe7,b/ Les risques divers,unknown,no honorific printed,0,0,1
P9d99ac8bff,besoin Le,unknown,no honorific printed,0,0,2
P4db1a38041,bonne gouvernance dans les Etablissements de Crédit,unknown,no honorific printed,0,0,1
Pd51acc4658,bonne planificanon du developpement du Groupe à moven et long terme,unknown,no honorific printed,0,0,1
P838d9f95c5,boursiers sur le marché. Elle a délégué au Conseil,unknown,no honorific printed,0,0,1
Pac13b7effb,branche Agricole ont progressé,unknown,no honorific printed,0,0,1
P1b628cc08f,branche Transport se sont,unknown,no honorific printed,0,0,2
P83a07e2295,c. Forme de l’obligation,unknown,no honorific printed,0,0,2
Padc7ccc06e,c. Forme d’Obligation,unknown,no honorific printed,0,0,3
P6a9c8d165d,ce Comité est composé des membres du Conseil,unknown,no honorific printed,0,0,1
P3a40ecfeb9,certification PCI DSS et le plan de sécurité DARWIN,unknown,no honorific printed,0,0,1
Pe4bf9639df,certifié par l’ANSI,unknown,no honorific printed,0,0,1
Pd9967bffa2,chargé de la Banque de Détail,unknown,no honorific printed,0,0,1
Pc245db6120,choisis parmi les actionnaires. Une personne morale peut être nommée,unknown,no honorific printed,0,0,1
P39f180db76,"clients et Les pouvoirs publics, aux plans national et international",unknown,no honorific printed,0,0,1
P8d20a223fe,clientèle (Factoring),unknown,no honorific printed,0,0,1
P174f07709d,clientèle (Leasing),unknown,no honorific printed,0,0,1
P77c9f72c14,climat des investissements et ce par l’extension de son mandat pour une année,unknown,no honorific printed,0,0,1
Pad9f093d5f,"communiqué, après approbation, aux Administrateurs qui Le",unknown,no honorific printed,0,0,1
P1346164556,comptes 2020,unknown,no honorific printed,0,0,1
P5b85dec579,comptes 2023,unknown,no honorific printed,0,0,1
P13358370bf,comptes de l’exercice 2023,unknown,no honorific printed,0,0,1
P4427587166,"consolidés, du groupe Poulina, au 31/12/2021",unknown,no honorific printed,0,0,1
Pee583969ee,"contrôle interne, d'assurer le suivi et La supervision",unknown,no honorific printed,0,0,1
P698a2a8034,création de valeur à long terme par Wifak,unknown,no honorific printed,0,0,1
P6113f6dc02,d e la,unknown,no honorific printed,0,0,1
P9a8d119117,"d'Audit Interne revoit régulièrement sa charte et propose, Le cas",unknown,no honorific printed,0,0,1
P8dd61d5b69,d'application sont definies dans La circulaire BCT n° 2006-19,unknown,no honorific printed,0,0,1
P57baf56608,d'audit interne,unknown,no honorific printed,0,0,2
P3a07234308,d'autres sociétés,unknown,no honorific printed,0,0,1
Pa35dd5e86c,"d'essence, Téléphone etc…)",unknown,no honorific printed,0,0,1
P5a4cb2d3f8,d'expansion. Les,unknown,no honorific printed,0,0,1
Pa4a2a3e652,d'une autre société. Le,unknown,no honorific printed,0,0,1
P71d5f672dd,d. Prix d’émission,unknown,no honorific printed,0,0,6
P64c7d42fb6,d.2) Rappel du rôle du Conseil d’Administration,unknown,no honorific printed,0,0,1
P1705a4eb3f,dans la gestion de ces sujets et Le suivi des actions engagées,unknown,no honorific printed,0,0,1
P8b06a24f32,dans la société TGH,unknown,no honorific printed,0,0,1
Pb5964c2332,de 296 MTND au 31/12/2019 et des engagements,unknown,no honorific printed,0,0,1
Pf2f2877bad,"de 5,90% et une durée de 7 ans. Le conseil a délégué au",unknown,no honorific printed,0,0,1
P5b395895a1,de Boissons du Nord,unknown,no honorific printed,0,0,1
P46d3bbb851,de I'AGO,unknown,no honorific printed,0,0,1
Pcd1482237e,de I'AssemblÉe,unknown,no honorific printed,0,0,1
P8f9be297db,de La Banque ne peuvent être membres du Comité Permanent,unknown,no honorific printed,0,0,1
Pba325ff16e,de La fonction Conformité et Contrôle Permanent et du,unknown,no honorific printed,0,0,1
P4e4a806d0c,de Poisson » ainsi que président du,unknown,no honorific printed,0,0,1
P3c59be19ad,de Réassurances de toutes sortes de risques en Tunisie et à,unknown,no honorific printed,0,0,4
P99944fbf4b,de Transport International »,unknown,no honorific printed,0,0,1
P74440ba0ce,de contrôle interne relevees par Les différentes structures de,unknown,no honorific printed,0,0,1
P813e8dbe9e,de départ volontaire à la retraite et La concrétisation,unknown,no honorific printed,0,0,1
P490ba3a234,de financements. Ce comité est composé comme suit,unknown,no honorific printed,0,0,2
Padaff49a57,de l'Ordre des Experts Comptables de Tunisie représentée,unknown,no honorific printed,0,0,6
P7ecb251ff6,"de l'économie mondiale (PEM), la croissance",unknown,no honorific printed,0,0,1
Pe0b3310b14,de l'édition d'octobre 2018 des Perspectives,unknown,no honorific printed,0,0,1
Pdea115089d,de la BCT n°99-04 du 19 Mars 1999; ce prêt étant,unknown,no honorific printed,0,0,1
Pa6feda1ed2,de la Banque articulée autour de sept pôles par,unknown,no honorific printed,0,0,1
Pf426f68a6c,"de la clientèle. S'agissant des emplois, la Société",unknown,no honorific printed,0,0,1
Pc88a72158f,"de la structure chargée de l'audit interne, des Auditeurs",unknown,no honorific printed,0,0,1
Pb9bbf6818b,de l’ATB,unknown,no honorific printed,0,0,1
P988bde2d38,de l’exercice 2021,unknown,no honorific printed,0,0,1
P360f286d4e,de l’Éducation (MAE),unknown,no honorific printed,0,0,1
Pd8d247c0bb,"de résultats. En effet, le Produit Net Bancaire, le",unknown,no honorific printed,0,0,1
P52c8e02ef9,de siège,unknown,no honorific printed,0,0,1
Pac9a1777fd,des Filiales,unknown,no honorific printed,0,0,1
Pd9be9b8d3b,des Marchés,unknown,no honorific printed,0,0,1
Pb8dce58a66,des Risques Techniques,unknown,no honorific printed,0,0,1
P6b2636aa64,"des Sociétés commerciales, nous",unknown,no honorific printed,0,0,1
P41bd005731,des bureaux Centre Urbain Nord - 1082,unknown,no honorific printed,0,0,4
P15125f9bca,des dispositions légales et reglementaires Le Comité assure,unknown,no honorific printed,0,0,1
P48c6d76f71,des mines,unknown,no honorific printed,0,0,1
P0664f6cdff,des stations.thérmales et des eaux,unknown,no honorific printed,0,0,2
P5275a942b6,"dessus. Il doit être réalisé sans délai, à l'initiative du Conseil de surveillance, ou à défaut de l'Entreprise",unknown,no honorific printed,0,0,2
P2ab093e16a,différents acteurs du Contrôle Interne,unknown,no honorific printed,0,0,1
P982247ed64,différents risques de la Banque et de s'assurer du,unknown,no honorific printed,0,0,1
P9172083844,"distribution d’un dividende de 0,300 Dinar par action, soit une",unknown,no honorific printed,0,0,1
P652bf8abab,doit en informer I'assemblée générale ordinaire,unknown,no honorific printed,0,0,1
P7ad236d2fc,donne son avis au Conseil sur La désignation du responsable,unknown,no honorific printed,0,0,1
Pdfecd4e734,données en leasing d'environ 75MDT,unknown,no honorific printed,0,0,1
Pd45cbe6f93,du 31/10/2023 et le CA 21/12/2023,unknown,no honorific printed,0,0,1
P28eab7008c,du Chiffre d’affares total,unknown,no honorific printed,0,0,1
P80ffe611f7,"du FCPE "" BNP PARIBAS ACTIONNARIAT """,unknown,no honorific printed,0,0,1
Pbab26f3505,du Mobile et d’internet Banking par la mise en,unknown,no honorific printed,0,0,1
Pd0a7d012bf,du Plan et du,unknown,no honorific printed,0,0,1
Pead690d174,du dit exercice. Ces comptes sont joints,unknown,no honorific printed,0,0,1
P81a2d603cc,du jOuR dE l’AGO,unknown,no honorific printed,0,0,1
P388be3b837,du poste devenu vacant s’effectue dans les conditions de nomination (élection ou désignation) décrites ci,unknown,no honorific printed,0,0,2
P6bb4e8c0b1,durée de trois ans. Leur mandat prend fin à,unknown,no honorific printed,0,0,1
P6840df854b,décembre 2022 à 603 KDT,unknown,no honorific printed,0,0,1
Pcccad21e24,décidée par l’assemblée générale ordinaire du 30 juin 2022,unknown,no honorific printed,0,0,1
P81c74c8bf7,décision de l'AGO du 09 Juin 2011,unknown,no honorific printed,0,0,1
P783eb7c074,décision de l'Assemblée Générale Ordinaire.»,unknown,no honorific printed,0,0,1
Pa6b6224448,d’Assurance et de Réassurance,unknown,no honorific printed,0,0,1
P16aaca5c68,d’Attijari Leasing de SMTI,unknown,no honorific printed,0,0,1
P4e6b6de13d,d’Investissement,unknown,no honorific printed,0,0,2
P6b26bfb486,d’administrations suivants,unknown,no honorific printed,0,0,2
Pa987040686,d’entrée en,unknown,no honorific printed,0,0,2
Pc4ddf7adb7,d’expertise comptable inscrite au,unknown,no honorific printed,0,0,1
P2bbda08c10,"d’une incapacité juridique, le Conseil d’Administration",unknown,no honorific printed,0,0,1
Peeb3ff2bf0,e Activite de la bourse en 2012,unknown,no honorific printed,0,0,1
P20d880baa6,e Composition,unknown,no honorific printed,0,0,1
P4add54e3b2,e Fawzia Moussa Saayid,unknown,no honorific printed,0,0,1
P6abe703b5d,e HAJJT BRAHIM,unknown,no honorific printed,0,0,1
P53ce7877fd,e Membre Société,unknown,no honorific printed,0,0,1
P71aea61d06,e MrHicham SEFFA,unknown,no honorific printed,0,0,2
P94fac808e9,e MrKhaled Ben JEMAA,unknown,no honorific printed,0,0,1
P4740526a59,e Phiippe TARTELIN,unknown,no honorific printed,0,0,1
P409a22e098,e Représentantl’Etat,unknown,no honorific printed,0,0,2
P7a64ede79e,e Restructuration du dispositif des fins d'une application,unknown,no honorific printed,0,0,1
P3d01d25ac7,e Salem DAHMENI,unknown,no honorific printed,0,0,2
P7ed8fa7712,"e Une dépréciation du dinars de 1,8% vis-à-vis de l'euro et",unknown,no honorific printed,0,0,1
P5d4eb38d0f,"e Une inflation de l'ordre de 4,4% vs. 3,5% en 2010",unknown,no honorific printed,0,0,1
P8c442f790a,e. Durée et Taux d’intérêt,unknown,no honorific printed,0,0,4
P953c487147,e. Duréeet Taux d’intérêt,unknown,no honorific printed,0,0,1
P2f1ff94c0e,eaux et Bris de glaces). Ces,unknown,no honorific printed,0,0,1
P849432203c,en DT,unknown,no honorific printed,0,0,2
P39c7c7e143,en etroite coordination avec Les actions menees dans ce domaine,unknown,no honorific printed,0,0,1
Pee348ceb42,en place de la stratégie et du Business Plan de la,unknown,no honorific printed,0,0,1
P206205e5d6,en qualité de Président du Conseil lors du CA du 27/04/2021,unknown,no honorific printed,0,0,1
P40c26fb171,en: I0AA,unknown,no honorific printed,0,0,1
Pb544009f47,entre les Services du Ministre auprès du,unknown,no honorific printed,0,0,1
P30a14aaa73,environnements IT en lien avec la migration,unknown,no honorific printed,0,0,1
Pf0f2ecad51,est garant de la vision de la Banque. Il,unknown,no honorific printed,0,0,1
Pb60f0c7b05,et Brasserie de Tunis,unknown,no honorific printed,0,0,1
Pe11e5f6ec3,et Juridique d’Attijari bank,unknown,no honorific printed,0,0,1
P766133767c,et Président SFBT et PDG de,unknown,no honorific printed,0,0,1
P9dddd796c3,et Président de MS solutions SA,unknown,no honorific printed,0,0,1
P3e016b799c,et de Rémunération,unknown,no honorific printed,0,0,1
P9ca6cc0cc7,et de l’environnement par la FONDATION BNA,unknown,no honorific printed,0,0,1
Pbb38a92db2,et du suivi des affaires économiques,unknown,no honorific printed,0,0,1
P8f3bf3ad25,"et en tout état de cause, avant la prochaine réunion du Conseil de surveillance",unknown,no honorific printed,0,0,2
Pd7b3d2f11a,et les premiers responsables des métiers du Groupe,unknown,no honorific printed,0,0,1
P06a4b09367,et pour les plaques de 183%. La progression importante du,unknown,no honorific printed,0,0,1
Pf8186f805d,et pouvoirs de lo Direction Généro|e,unknown,no honorific printed,0,0,1
Pf744c624fb,exercer ses MISSIONS,unknown,no honorific printed,0,0,1
P79bfddb348,experts comptabtes de Tunisie,unknown,no honorific printed,0,0,1
P7705216b62,f. Amortissement,unknown,no honorific printed,0,0,5
P5ec36c6d24,filiale de MPBS,unknown,no honorific printed,0,0,1
P4960226bb6,financier au sein de l’ATB,unknown,no honorific printed,0,0,1
P75e4fd5a1c,fondamentale du Comité est de veiller à la mise,unknown,no honorific printed,0,0,2
Pa3896b65e0,forme juridique de la société d’une SARL à une SA,unknown,no honorific printed,0,0,1
Pacfa9e47f0,"frais du personnel (+1,3 MD)",unknown,no honorific printed,0,0,1
P7b96d1b998,gestion de l'entreprise. Trois tâches qui vont l'amener à,unknown,no honorific printed,0,0,1
Pd9916e35d0,gouvernementdu29/01/2021etlettreduMinistèredesFinancesdu18/02/2021),unknown,no honorific printed,0,0,1
P1a8f362cee,générale de la société Les Ciments de Bizerte a délégué au conseil,unknown,no honorific printed,0,0,1
Pd281998b02,générales des actionnaires. Le,unknown,no honorific printed,0,0,4
P7d83bef500,générés par l'activité de la Banque notamment,unknown,no honorific printed,0,0,1
P3c2d6679b9,"gérant de SPECTRA, gérant de",unknown,no honorific printed,0,0,1
P24dd92c136,hauteur de 5MDT pour rembourser des billets de trésorerie venus,unknown,no honorific printed,0,0,1
P72d383606b,"i i,i{..,J;'xi. ii:*,i:l i..i.i Ii i}iy",unknown,no honorific printed,0,0,1
P8e2138fb56,il donne son avis sur l'organisation de ces Fonctions au sein du,unknown,no honorific printed,0,0,1
P845d809743,immédiatement l’Assemblée Générale,unknown,no honorific printed,0,0,1
Pa6ed7c58fd,indépendant conformément aux dispositions de la loi n°47-2019 du 29 Mai 2019 relative à l’amélioration du,unknown,no honorific printed,0,0,1
P555e264a6a,inscrite au tableau de l’Ordre des,unknown,no honorific printed,0,0,1
P4f7d6efd22,interne de la société. Pendant les réunions l'auditeur présente,unknown,no honorific printed,0,0,1
Pc8e5c38670,interne et Le cas échéant Les travaux des autres structures de,unknown,no honorific printed,0,0,1
Pef9cdab770,intérieur d'Administration,unknown,no honorific printed,0,0,1
P0f94b1037f,"judiciaire, la STB veillera à La mise en œuvre des",unknown,no honorific printed,0,0,1
P2cd354ec8e,jusqu’à l’AGO qui statuera sur les comptes de l’exercice 2022,unknown,no honorific printed,0,0,1
P444738713a,l'Assembtée Générate appetée à,unknown,no honorific printed,0,0,1
P99f3630b8f,l'Entreprise,unknown,no honorific printed,0,0,1
P31dab4d56b,l'Etat Tunisien pour la période 2016-2020,unknown,no honorific printed,0,0,1
Pd3a70ec179,l'Etat ont été nommés et sélectionnés sur,unknown,no honorific printed,0,0,1
Pbe00a14679,l'acceptation Ieurs fonctions éventuellement,unknown,no honorific printed,0,0,1
P48c66e2d57,l'action MPBS n'a,unknown,no honorific printed,0,0,1
P290d5e4478,l'activité Assistance aux,unknown,no honorific printed,0,0,1
P5ce8b58282,l'autorite du Conseil d'Administration de La Banque,unknown,no honorific printed,0,0,1
P32e5d96481,"l'inspection Générale et du contrôle périodique, du responsable",unknown,no honorific printed,0,0,1
Pb89628346c,l.uNts,unknown,no honorific printed,0,0,1
P9d22ad6186,la BCT,unknown,no honorific printed,0,0,1
P45ed895a67,"la Banque, la fiabilité de l'information financière et Le respect",unknown,no honorific printed,0,0,1
Pa26c59298d,la Societe dans ses rapports avec les tiers,unknown,no honorific printed,0,0,1
P2da8989d6b,"la branche Auto, en",unknown,no honorific printed,0,0,1
P45313ebf21,la circulaire de la BCT n° 2011-06 du 20.05.2011 portant,unknown,no honorific printed,0,0,1
Pe8e8f40f8b,la société,unknown,no honorific printed,0,0,2
P517224302d,la société de PLASTIC UNION,unknown,no honorific printed,0,0,1
Pac9c72b366,la société de SOHOB,unknown,no honorific printed,0,0,1
Pccefb40c0a,la société de TLD,unknown,no honorific printed,0,0,1
P0e2425557f,le programme et Les resultats de leurs contrôles,unknown,no honorific printed,0,0,1
Pbbb4646a44,les actionnaires d’Élevage de Poisson » ainsi que,unknown,no honorific printed,0,0,1
P066c1586ec,les différentes applications métiers et le CBS,unknown,no honorific printed,0,0,1
P5aaeec6d55,"les dépasser. Le résultat net, malgré la flambée des cours du plomb, a",unknown,no honorific printed,0,0,1
P4c8809b319,"les missions, La composition, Le fonctionnement des Comités",unknown,no honorific printed,0,0,1
P3b3dacb1a4,"les normes de bonne gouvernance, l'introduction de La",unknown,no honorific printed,0,0,1
P099aa54df5,leur mandat. Les administrateurs sortants sont,unknown,no honorific printed,0,0,1
P9d14437036,lt. Activité et,unknown,no honorific printed,0,0,1
P37b064c924,l’AGO qui statuera sur les comptes de l’exercice 2021. Nommé,unknown,no honorific printed,0,0,1
Pbc5c4bad18,l’AGO qui statuera sur les comptes de l’exercice 2022,unknown,no honorific printed,0,0,1
Pdf6c00224c,l’AGO qui statuera sur les comptes de l’exercice 2023,unknown,no honorific printed,0,0,1
P9f577ed9b2,l’Immobilière Magasin Général,unknown,no honorific printed,0,0,1
P03ad8e2901,l’Ordre des Experts Comptables de Tunisie représentée,unknown,no honorific printed,0,0,2
P1ea6bec70f,l’exercice 2021,unknown,no honorific printed,0,0,1
P7b380f6c9e,l’exercice 2022,unknown,no honorific printed,0,0,1
Pd1ad72635b,l’issue de la réunion de l’Assemblée Générale,unknown,no honorific printed,0,0,1
P12bcdefd67,l’outil RWEB,unknown,no honorific printed,0,0,1
P9ccc64bc42,l’établissement qu’il représente,unknown,no honorific printed,0,0,2
Pc2f28544c4,mandataire chargé de convoquer l’Assemblée,unknown,no honorific printed,0,0,1
P074a5896de,mandats au Conseil Les membres de l'organe de direction,unknown,no honorific printed,0,0,1
P7708b88ccb,marché des PME constituant le tissu économique le,unknown,no honorific printed,0,0,1
P15909c6077,minoritaires d'Attijari Leasing,unknown,no honorific printed,0,0,1
Pa31d6fd544,minoritaires d'Attjan Leasing,unknown,no honorific printed,0,0,1
P53fa9ee771,minoritaires président du conseil d’administration,unknown,no honorific printed,0,0,1
Pde6ad9a9cd,moins un (1) siège au Conseil,unknown,no honorific printed,0,0,1
Pc40d120422,montant brut de,unknown,no honorific printed,0,0,1
P42eab23160,montant de,unknown,no honorific printed,0,0,3
P57151b2e8f,morale qu'il représente. Lorsque le,unknown,no honorific printed,0,0,1
P345ed9d66c,n'est du Çongeil,unknown,no honorific printed,0,0,1
Pfd2e65f8b7,nominal pour Ie 4 septembre,unknown,no honorific printed,0,0,1
P9811be5def,nominations à titre provisoire. La nomination,unknown,no honorific printed,0,0,1
P3953fcfe0b,notamment en Europe et en Asie. Le FMI a révisé,unknown,no honorific printed,0,0,1
Pe70f3cdf43,nouveaux statuts de la Banque Centrale de Tunisie,unknown,no honorific printed,0,0,1
Pc30efcc86a,nouvelle Loi Bancaire qui à introduit un certain nombre de,unknown,no honorific printed,0,0,1
Pdad7314aa3,"o IL détermine, sur proposition du",unknown,no honorific printed,0,0,1
P3627d990a7,"offre commerciale, d'une culture risque éprouvée, de La",unknown,no honorific printed,0,0,1
P55ff99d193,options Il,unknown,no honorific printed,0,0,1
P8adc5b27fd,ou du Conseil de Surveillance,unknown,no honorific printed,0,0,1
Pe38eeea069,ou du conseil de surveillance (Art. 14 et 15 des statuts),unknown,no honorific printed,0,0,1
Pb1259bb26a,p Casd’interdiction/Conflitsd’intérêts,unknown,no honorific printed,0,0,1
P00f01b61af,pMoortnesuiresu)r Anas Ben Melek,unknown,no honorific printed,0,0,1
P3d243ca55e,par Hayet LABIDI,unknown,no honorific printed,0,0,1
Pcaf745dc51,par MALEK BEN AYED,unknown,no honorific printed,0,0,1
P6694c98133,par MMohamed LOUZIR,unknown,no honorific printed,0,0,1
Pf00cb61efd,par Mohamed LOUZIR,unknown,no honorific printed,0,0,3
P81e235f959,par Mustapha MEDHIOUB,unknown,no honorific printed,0,0,2
P61a0e2e166,par Noureddine BEN ARBIA,unknown,no honorific printed,0,0,1
P34edd39aa6,par Tarek SAHLI,unknown,no honorific printed,0,0,1
P78789ed209,par Wassim CHAKROUN,unknown,no honorific printed,0,0,1
P505c7338f9,par la Direction Générale,unknown,no honorific printed,0,0,1
Pcbb4e58842,par la procédure relative à la gouvernance Il ne comprend aucun,unknown,no honorific printed,0,0,1
P724a26a301,par le Conseil d'Administration de l'UBCI Le Comité Permanent,unknown,no honorific printed,0,0,1
P04efa8f78a,par l’AGO 27/04/2021 et ce jusqu’à l’AGO qui statuera sur les,unknown,no honorific printed,0,0,1
P45c5be1784,par l’Assemblée Générale Constitutive ou par,unknown,no honorific printed,0,0,1
P2b0d245111,parmi les membres du Conseil d'Administration et se réuni au,unknown,no honorific printed,0,0,1
Pe9fdd1bb42,pernmètre dactvité de la platcfoime UIB,unknown,no honorific printed,0,0,1
P296726ee98,"peut, entre deux Assemblées Générales, procéder à",unknown,no honorific printed,0,0,1
P7ea4b81c94,port du Conseil,unknown,no honorific printed,0,0,1
P7c506b672e,portant notamment sur le cadre relatif au Partenariat,unknown,no honorific printed,0,0,1
P7128ede3b0,pour l'exercice 2015 Une synthèse de ces recommandations,unknown,no honorific printed,0,0,1
P166005b294,pour la branche Agricole par,unknown,no honorific printed,0,0,1
P5e15a30496,pour permettre La mise en œuvre d'une politique,unknown,no honorific printed,0,0,1
P10fbcdf068,pour une durée de trois ans par l'Assemblee Genérale Ordinaire,unknown,no honorific printed,0,0,1
P1a45268967,prochaine Assemblée Générale Ordinaire. Au,unknown,no honorific printed,0,0,1
P9f287889c6,professionnelles applicables en Tunisie et ont,unknown,no honorific printed,0,0,1
P5a238fe4f3,profit des membres du Comité d'Audit d'un montant total de,unknown,no honorific printed,0,0,1
P272cc88f88,"promouvoir l'efficience, l'efficacité, La protection des actifs de",unknown,no honorific printed,0,0,1
P2ebb2ef13b,proposera a l’assemblec Gencralc Extraordinaire une,unknown,no honorific printed,0,0,1
Pddafc61a18,proposons une résolution en vue de leur réélection,unknown,no honorific printed,0,0,1
P2d1c05645f,présence aux premières réunions du Conseil,unknown,no honorific printed,0,0,1
P475377ffa8,qu'il représente,unknown,no honorific printed,0,0,1
Pe5f3d73b22,questionnant de manière constructive le Directeur,unknown,no honorific printed,0,0,1
Pef7f6df54e,r Abdelhafidh KALLET,unknown,no honorific printed,0,0,1
P220049cbb2,r CompositionduConseild’Administration,unknown,no honorific printed,0,0,1
Pde2d95f6d3,r Sami,unknown,no honorific printed,0,0,1
Pa0e6251849,radiation et de cession à la STRC des créances,unknown,no honorific printed,0,0,1
P9f5761e6f4,recommandations formulees par les Commissaires aux,unknown,no honorific printed,0,0,1
Pacb79be0b2,remplacement de,unknown,no honorific printed,0,0,1
P3ff942cba6,remplacement de Valérie EYMARD par l’AGO du,unknown,no honorific printed,0,0,1
P538be1aea9,rendements d'actif (ROA] et de capital,unknown,no honorific printed,0,0,1
P37ab1f57f7,renforcée avec La publication d'une Lettre aux Actionnaires,unknown,no honorific printed,0,0,1
P1c3c78cf36,renouvelable indéfiniment. Le,unknown,no honorific printed,0,0,1
P83567da296,replacement à,unknown,no honorific printed,0,0,2
P60879256d6,replacement à Ali,unknown,no honorific printed,0,0,1
P9d7c770ebd,"reprise economique, condition nécessaire a La consolidation du",unknown,no honorific printed,0,0,1
P999c8c3e73,représenté par Saïdi Fethi,unknown,no honorific printed,0,0,1
Pae0cafc803,représenté par son P.D.G,unknown,no honorific printed,0,0,1
Pe26c11751f,représentée par Abir MATMTI,unknown,no honorific printed,0,0,1
P95c7fbeb80,représentée par Moncef,unknown,no honorific printed,0,0,1
Pc1efe27e52,"représentées aux délibérations du Consei! d'Administration, à savoir",unknown,no honorific printed,0,0,1
Pcee585dccf,représentées aux délibérations du Conseil d'Administration,unknown,no honorific printed,0,0,2
Pe700efe4b1,responsable des Risques IL présente au Conseil d'Administration,unknown,no honorific printed,0,0,1
P6c56487cfc,restant a Courir pour le mandat de son predecesseur,unknown,no honorific printed,0,0,1
Pc1871eaa42,résolution en vue de leur réélection,unknown,no honorific printed,0,0,1
Pdd4227c6de,réunions du Consei[ d'Administration,unknown,no honorific printed,0,0,1
P0c872395a4,s. ÉvotUTION,unknown,no honorific printed,0,0,1
Pe52ff987a3,saurait excéder celle de son mandat d'Administrateur. Il,unknown,no honorific printed,0,0,1
Pa59573ac9b,se Saisit de toute question mtéressant la bonne marche de,unknown,no honorific printed,0,0,1
Pc6096ed0c8,sein de la,unknown,no honorific printed,0,0,3
Pce975defc3,situation dans les plus brefs délais,unknown,no honorific printed,0,0,1
P0d0342143e,situation est non conforme aux dispositions de l’article 208 du Code des Sociétés Commerciales. La banque s’engage à régulariser cette,unknown,no honorific printed,0,0,1
P971b89dc20,siéger au Comite des Risques n1 au Comite Exécutif de Crédit,unknown,no honorific printed,0,0,1
Pfa11e0c771,société de PLASTIC UNION,unknown,no honorific printed,0,0,1
P8e25d44914,société de SOHOB,unknown,no honorific printed,0,0,1
Pbcb0af9e7d,société qu'il représente,unknown,no honorific printed,0,0,1
P7842527584,sociétés commerciales (Article 18 des statuts),unknown,no honorific printed,0,0,1
Pef3d103c2b,socrÉrÉ BANoUE,unknown,no honorific printed,0,0,1
Pfa8a6801ba,sont représentées aux délibérations du Conseil d'Administration,unknown,no honorific printed,0,0,1
Pdf36e3701d,statuant sur les,unknown,no honorific printed,0,0,1
Pbc84ade6ad,statuant sur l’exercice 2019 qui se tiendra en 2020,unknown,no honorific printed,0,0,1
P37f5548548,statuera sur l’exercice 2023,unknown,no honorific printed,0,0,2
P261f8ac47f,surveillance IL veille au respect par l'UBCI de La mise en place,unknown,no honorific printed,0,0,1
Pfea4bfaca2,"survenance dune incapacite juridique, le Conseil",unknown,no honorific printed,0,0,1
Pc354cae8f9,survenance d’une incapacité Juridique,unknown,no honorific printed,0,0,2
P2e397b5d83,synthèse de leurs travaux à la plus prochaine séance du Conseil,unknown,no honorific printed,0,0,1
Pf1507e31b3,"sécurité financière (loi 2005 du 18 octobre 2005), le Conseil",unknown,no honorific printed,0,0,1
Pc8660167fb,t par l'AGO du,unknown,no honorific printed,0,0,2
P1f008a9611,tableau de l'Ordre des Experts,unknown,no honorific printed,0,0,1
P7574aa9095,tous Les risques et La fixation des limites d'exposition et des,unknown,no honorific printed,0,0,1
P6f2b9c9b34,"toute personne responsable, au sein du Groupe, de questions",unknown,no honorific printed,0,0,1
P045bd71279,"travers des clés USB, e-mails, web, réseaux et",unknown,no honorific printed,0,0,1
P6c577d0621,trois membres designes par Le Conseil d'Administration parmi,unknown,no honorific printed,0,0,1
P628d2c1fab,trois membres et au maximum de douze membres. Les membres du conseil,unknown,no honorific printed,0,0,1
P114b6cb556,tv. Participations,unknown,no honorific printed,0,0,1
P4d89327764,un contrôle direct ou indirect ou parmi les salariés de La societé,unknown,no honorific printed,0,0,1
P56bd3822dd,un maximum de,unknown,no honorific printed,0,0,2
