coding_id,block_uid,event_id,event_type,person_mention,org_mention,role_canonical,event_date,event_date_source,pattern_id,evidence_quote,verdict,correct_event_type,correct_role,coder_note
G0284,annonces-legales/fr/2012/065:2012100064APSF1,EV_7325b69c0c787b75243e,appointed,Soufienne Maiti,"Nom : la liberté, la dignité et le développement de Dgoms",treasurer,2012-05-31,pub_only,assoc.bureau,Trésorier : Soufienne Maiti.,,,,
G0285,annonces-legales/fr/2012/065:2012G03450SRLB2,EV_38707e4f22ea0eed2984,appointed,Moncef Zammouri,Merck Promotion SARL,commissaire_aux_comptes,2011-06-30,act,corp.appointed,- Les associés ont décidé de nommer la société FMBZ KPMG Tunisie représentée par Mr Moncef Zammouri en qualité de commissaire aux comptes,,,,
G0286,annonces-legales/fr/2012/065:2012G03460SRLB1,EV_f7cf49e2e58c7207bcd2,constituted,,World Textile Services,,2012-04-18,act,corp.constituted,Constitution d'une SARL,,,,
G0286,annonces-legales/fr/2012/065:2012G03460SRLB1,EV_051621f0e5109e24d216,appointed,Javier Cardenal,World Textile Services,gerant,2012-04-18,act,corp.role_colon,Gérant : Monsieur Javier Cardenal l'Arnaiz pour une durée indéterminée avec les pouvoirs les plus étendus.,,,,
G0288,annonces-legales/fr/2012/071:2012H00156SRLB1,EV_1c4905ab81a4027ee598,constituted,,Société Diwani Construction SARL,,2012-05-30,act,corp.constituted,Constitution d'une société à responsabilité limitée,,,,
G0288,annonces-legales/fr/2012/071:2012H00156SRLB1,EV_13d243bebf2ac5bee0aa,appointed,Moncef Diouani,Société Diwani Construction SARL,gerant,2012-05-30,act,corp.appointed,Gérance : Monsieur Moncef Diouani est nommé gérant de la société avec les pouvoirs les plus étendus.,,,,
G0290,annonces-legales/fr/2012/074:2012E00311SRLB1,EV_70c8d5d6d4b8a5a89b4a,constituted,,la menuiserie excellente,,2012-06-13,filing,corp.constituted,STE LA MENUISERIE EXELLENTE SARL,,,,
G0291,annonces-legales/fr/2012/075:2012X01393SRLB1,EV_6bc1b0cc461955fe7206,constituted,,Société l'ART du lumière SLL,,2012-06-15,act,corp.constituted,Constitution d'une S.A.R.L,,,,
G0291,annonces-legales/fr/2012/075:2012X01393SRLB1,EV_18447cb93f44d89ef8b6,appointed,Kacem Raouia,Société l'ART du lumière SLL,gerant,2012-06-15,act,corp.appointed,Gérance : Mme Kacem Raouia est nommée pour une période indéterminée avec les pouvoirs les plus étendus.,,,,
G0292,annonces-legales/fr/2012/076:2012G04151SRLB2,EV_5054eb5f726b78156d47,appointed,Ramzi Trabelsi,Sté Somico,gerant,2012-06-18,act,corp.appointed,- Nomination de Mr Ramzi Trabelsi au poste de gérant.,,,,
G0293,annonces-legales/fr/2012/076:2012S01681SRUB2,EV_c3eace7431f40a231f22,shares_transferred,Maez Saadani,Société El Balanci,,2009-12-31,act,corp.shares,- La cession des parts de Monsieur Maez Saadani au profit de Monsieur Makram Guezguez.,,,,
G0293,annonces-legales/fr/2012/076:2012S01681SRUB2,EV_f1670901f5c956e9453b,shares_transferred,Makram Guezguez,Société El Balanci,,2009-12-31,act,corp.shares,- La cession des parts de Monsieur Maez Saadani au profit de Monsieur Makram Guezguez.,,,,
G0295,annonces-legales/fr/2012/079:2012B00976SANB2,EV_c4c8bcd5dac69e44da38,renewed,Mahmoud Sellami,Société de Refendage de la Tôle SORETOL,,2012-05-26,act,corp.renewed,"5- Renouvellement du mandat des membres du conseil d'administration, Monsieur Mahmoud Sellami, Monsieur Adnen Sellami, Monsieur Taoufik Sellami et Madame Samia Sellami épouse Triki pour une période de",,,,
G0295,annonces-legales/fr/2012/079:2012B00976SANB2,EV_e52195cbe9f592ff4ca7,renewed,Adnen Sellami,Société de Refendage de la Tôle SORETOL,,2012-05-26,act,corp.renewed,"5- Renouvellement du mandat des membres du conseil d'administration, Monsieur Mahmoud Sellami, Monsieur Adnen Sellami, Monsieur Taoufik Sellami et Madame Samia Sellami épouse Triki pour une période de",,,,
G0295,annonces-legales/fr/2012/079:2012B00976SANB2,EV_20b7ca0ede26b42859e8,renewed,Taoufik Sellami,Société de Refendage de la Tôle SORETOL,,2012-05-26,act,corp.renewed,"5- Renouvellement du mandat des membres du conseil d'administration, Monsieur Mahmoud Sellami, Monsieur Adnen Sellami, Monsieur Taoufik Sellami et Madame Samia Sellami épouse Triki pour une période de",,,,
G0295,annonces-legales/fr/2012/079:2012B00976SANB2,EV_c2f8576c1a0f3210a407,renewed,Samia Sellami,Société de Refendage de la Tôle SORETOL,,2012-05-26,act,corp.renewed,"5- Renouvellement du mandat des membres du conseil d'administration, Monsieur Mahmoud Sellami, Monsieur Adnen Sellami, Monsieur Taoufik Sellami et Madame Samia Sellami épouse Triki pour une période de",,,,
G0295,annonces-legales/fr/2012/079:2012B00976SANB2,EV_6cef072074f661b1298e,capital_increased,,Société de Refendage de la Tôle SORETOL,,2012-05-26,act,corp.cap_up,L'augmentation du capital social de 1600.000 dinars à 4800.000 dinars par incorporation des réserves et partie des résultats reporter. L'augmentation engendre la création de 64000 nouvelles actions gr,,,,
G0296,annonces-legales/fr/2012/079:2012R02692SRLB1,EV_23a995386ad003094cb9,constituted,,Société Phonie Motors Industrie,,2012-05-15,act,corp.constituted,Constitution,,,,
G0296,annonces-legales/fr/2012/079:2012R02692SRLB1,EV_b76152f35ebb9c8a2c58,appointed,Souheib Louati,Société Phonie Motors Industrie,gerant,2012-05-15,act,corp.appointed,**Gérance** : Monsieur Souheib Louati est nommé gérant de la société pour une durée indéterminée avec les pouvoirs les plus étendus.,,,,
G0298,annonces-legales/fr/2012/081:2012P00749SRUB1,EV_ebb206af8fa7df170296,constituted,,Sté Pharmacosmetic+,,2012-07-07,pub_only,corp.constituted,Constitution d'une SUARL,,,,
G0298,annonces-legales/fr/2012/081:2012P00749SRUB1,EV_508b331ce11c06437e07,appointed,Lamia Jrad,Sté Pharmacosmetic+,gerant,2012-07-07,pub_only,corp.appointed,Gérance : Mme Lamia Jrad est nommée gérante de la société pour une durée illimitée et avec les pouvoirs les plus étendus de la société.,,,,
G0299,annonces-legales/fr/2012/087:2012301005SANB1,EV_f502db4535b8fa569dfc,constituted,,Société THOURAYA de commerce de détail,,2012-06-28,act,corp.constituted,Sociétés anonymes,,,,
G0299,annonces-legales/fr/2012/087:2012301005SANB1,EV_5100b53dd57c29065774,appointed,Chihebeddine Slama,Société THOURAYA de commerce de détail,administrateur,2012-06-28,act,corp.constitution_officer,"Nomination en qualité de premiers Administrateurs pour une durée de trois ans de Mr Chihebeddine Slama, la Société «DISTRIPRO» et la Société Matériel pour l'Industrie et la Bureautique «M.I.B».",,,,
G0299,annonces-legales/fr/2012/087:2012301005SANB1,EV_dfd22caba7e0da0cd997,appointed,Chihebeddine Slama,Société THOURAYA de commerce de détail,pdg,2012-06-28,act,corp.appointed,- La nomination de Mr Chihebeddine Slama en qualité de Président Directeur Général et ce pour la durée de son mandat d'administrateur.,,,,
G0300,annonces-legales/fr/2012/091:2012Z00333SRLB2,EV_08ee50b1dbbee72a711f,capital_increased,,Société Industrielle Métallique Générale,,2012-04-07,act,corp.cap_up,Augmentation du Capital Social Et Nomination d'un gérant et d'un cogérant,,,,
G0300,annonces-legales/fr/2012/091:2012Z00333SRLB2,EV_ca60f3b2fa9880016ac3,appointed,Adel Benhassine,Société Industrielle Métallique Générale,gerant,2012-04-07,act,corp.appointed,"- La nomination de Messieurs Adel Benhassine et Alaeddine Benhassine respectivement gérant et cogérant de la Société Industrielle Métallique Générale «SIMG» pour les années 2011, 2012 et 2013.",,,,
G0301,annonces-legales/fr/2012/094:2012B01134SRLB1,EV_fd0f9ab9b27ab8b041fc,constituted,,Société Equipment service company ESCO,,2012-06-06,act,corp.constituted,Constitution d'une SARL,,,,
G0301,annonces-legales/fr/2012/094:2012B01134SRLB1,EV_ea8ef8fa2cc6b7a3f17a,appointed,Nader Fakhfakh,Société Equipment service company ESCO,gerant,2012-06-06,act,corp.role_colon,Gérance : Mr. Nader Fakhfakh pour une durée indéterminée avec les pouvoirs les plus étendus.,,,,
G0302,annonces-legales/fr/2012/101:2012S02169SANB2,EV_7b104772a75101cc5465,appointed,Pietro Salini,Société TODINI S.A,pdg,2010-01-15,act,corp.appointed,"2- En vertu du procès verbal de décisions de réunion du conseil d'administration en date du 15/01/2010 enregistré à la recette des finances de Lac, le 11/8/2012, quittance n° M071194, n° d'enregistrem",,,,
G0303,annonces-legales/fr/2012/107:2012G05537SRLB1,EV_a53c3d4227481eb4d193,constituted,,PROCERAM EXPO,,2012-08-08,registration,corp.constituted,PROCERAM EXPO,,,,
G0303,annonces-legales/fr/2012/107:2012G05537SRLB1,EV_5a0c409ced16ae320cb5,appointed,Hatem Zghal,PROCERAM EXPO,gerant,2012-08-08,registration,corp.role_colon,Gérant : Mr. Hatem Zghal.,,,,
G0305,annonces-legales/fr/2012/111:2012M00777SRLB2,EV_96becf4794960c624d79,appointed,Abdel Monem Ben Massoud,Société Foufou rent à car SARL,gerant,2012-09-04,act,corp.appointed,"08/9/2012 sous le numéro d'enregistrement 12702226, quittance n° M026868, dont deux exemplaires ont été déposés auprès du greffe du tribunal de la 1ère instance de Médenine sous le n° 201245932, le 11",,,,
G0306,annonces-legales/fr/2012/113:2012U00120SRLB2,EV_bd2166a6b008c21ca2b2,headquarters_moved,,Société de commerce et de distribution,,2012-09-05,act,corp.hq,Transfert du siège social,,,,
G0306,annonces-legales/fr/2012/113:2012U00120SRLB2,EV_99685d0138e95efc973d,capital_increased,,Société de commerce et de distribution,,2012-09-05,act,corp.cap_up,Augmentation du capital,,,,
G0308,annonces-legales/fr/2012/114:2012G05856SRLB2,EV_d11c535391f7059e7016,headquarters_moved,,KENSINGTON CALL,,2012-06-26,act,corp.hq,Transfert du siège social,,,,
G0309,annonces-legales/fr/2012/116:2012G05979APSF1,EV_4304df9d4c9182f848b7,appointed,Faouzi Benzarti,Club de Tennis de Table Ariana,association_president,2012-07-21,act,assoc.bureau,Président : Faouzi Benzarti.,,,,
G0309,annonces-legales/fr/2012/116:2012G05979APSF1,EV_d1e9ed219ee41b1953a6,appointed,Issam Khalfet,Club de Tennis de Table Ariana,treasurer,2012-07-21,act,assoc.bureau,Trésorier : Issam Khalfet.,,,,
G0309,annonces-legales/fr/2012/116:2012G05979APSF1,EV_88e9a94754b2d7f64b3c,appointed,Karim Bouattour,Club de Tennis de Table Ariana,vice_president,2012-07-21,act,assoc.bureau,Vice-président : Karim Bouattour.,,,,
G0309,annonces-legales/fr/2012/116:2012G05979APSF1,EV_8aae971232dd18d0a6a9,appointed,Sami Ketata,Club de Tennis de Table Ariana,secretaire_general,2012-07-21,act,assoc.bureau,Secrétaire général : Sami Ketata.,,,,
G0309,annonces-legales/fr/2012/116:2012G05979APSF1,EV_9ebded975b973c92f02f,appointed,Zied Nasfi,Club de Tennis de Table Ariana,member,2012-07-21,act,assoc.bureau,Membre : Zied Nasfi.,,,,
G0309,annonces-legales/fr/2012/116:2012G05979APSF1,EV_389fbeebe953900da0a2,appointed,Samir Jabnoun,Club de Tennis de Table Ariana,member,2012-07-21,act,assoc.bureau,Membre : Samir Jabnoun.,,,,
G0311,annonces-legales/fr/2012/121:2012S02522APSF2,EV_623303edf5246d9321af,appointed,Ons Sfar,Association Tunisienne du Travail et d'Investissement,association_officer,2012-07-08,act,assoc.bureau,Présidente : Mlle Ons Sfar,,,,
G0311,annonces-legales/fr/2012/121:2012S02522APSF2,EV_3b049d9924059defcab7,appointed,Ahmed Ammar,Association Tunisienne du Travail et d'Investissement,vice_president,2012-07-08,act,assoc.bureau,Vice-Président : Mr Ahmed Ammar,,,,
G0311,annonces-legales/fr/2012/121:2012S02522APSF2,EV_feb2f2b425e8edc8986e,appointed,Rami El Aissi,Association Tunisienne du Travail et d'Investissement,secretaire_general,2012-07-08,act,assoc.bureau,Secrétaire général : Mr Rami El Aissi,,,,
G0311,annonces-legales/fr/2012/121:2012S02522APSF2,EV_d9b0cafd8f4e7bd73f20,appointed,Lotfi Nasri,Association Tunisienne du Travail et d'Investissement,treasurer,2012-07-08,act,assoc.bureau,Trésorier : Mr Lotfi Nasri,,,,
G0312,annonces-legales/fr/2012/121:2012T06240SRLB2,EV_d92a10d2fd7cb4a05795,dissolved,,PF CONSEIL,,2011-03-31,act,corp.dissolved,## Dissolution de la société,,,,
G0313,annonces-legales/fr/2012/124:2012G06362SRLB1,EV_22c4fe640e94bea5b9b1,constituted,,CLES EN MAIN AMENAGEMENT,,2012-10-01,act,corp.constituted,Constitution d'une société à responsabilité limitée,,,,
G0313,annonces-legales/fr/2012/124:2012G06362SRLB1,EV_2ba5f91af6aba932f3f1,appointed,Hichem Abdelkafi,CLES EN MAIN AMENAGEMENT,gerant,2012-10-01,act,corp.role_colon,Gérant : Monsieur Hichem Abdelkafi pour une durée illimitée.,,,,
G0315,annonces-legales/fr/2012/138:2012T06905SRLB2,EV_ffdb235a3a4e9c8e015d,capital_increased,,Société ARAMYS Diffusion,,2012-08-09,act,corp.cap_up,"En vertu du procès-verbal de l'assemblée générale extraordinaire réunie en date du 9/8/2012 enregistré à la recette des finances d'Ariana en date du 21/9/2012 n° d'enregistrement 12603434, n° de quitt",,,,
G0316,annonces-legales/fr/2012/144:2012S02983SRLB2,EV_9c06fe2cffcaafd4e880,appointed,Adel Esshili,Transformation de la société en SARL,gerant,2012-11-22,filing,corp.appointed,- Nomination de M. Adel Esshili comme gérant de la société.,,,,
G0317,annonces-legales/fr/2012/146:2012T07454SRLB2,EV_b3887a1ba8c1b717d53a,capital_increased,,Société RAMACO,,2012-11-05,act,corp.cap_up,- L'augmentation du capital social pour le porter de 10.000 Dinars à 50.000 Dinars.,,,,
G0317,annonces-legales/fr/2012/146:2012T07454SRLB2,EV_0fbd225924d0af47d290,appointed,Riadh Allani,Société RAMACO,gerant,2012-11-05,act,corp.appointed,- La nomination de Mr. Riadh Allani nouveau gérant de la société,,,,
G0318,annonces-legales/fr/2012/147:2012X02310SRLB2,EV_5b6242d2fbaac647ecd3,capital_increased,,Sté El Fadhel d'exploitation Agricole,,2012-12-08,pub_only,corp.cap_up,"- Augmenter le capital social de 100 000 d à 150 000 d par création de 500 nouvelles parts sociales à 100d l'une, en contre partie d'un apport en nature et incorporation d'une partie du compte courant",,,,
G0319,annonces-legales/fr/2012/148:2012N01665SRLB1,EV_c0ce77b37665539a6441,constituted,,Société Wassim Felfel,,2012-11-26,registration,corp.constituted,Constitution d'une S.A.R.L,,,,
G0319,annonces-legales/fr/2012/148:2012N01665SRLB1,EV_6e74fbe67de7ade6d7e7,appointed,Wassim Felfel,Société Wassim Felfel,gerant,2012-11-26,registration,corp.role_colon,"Gérance : Mr Wassim Felfel, avec les pouvoirs les plus étendus.",,,,
G0321,annonces-legales/fr/2012/150:2012T07622SRLB2,EV_407e7cb5d6d1d28fc9e7,capital_increased,,CONSTRUDEV,,2012-10-04,act,corp.cap_up,Augmentation de capital,,,,
G0323,journal-officiel/fr/2008/008:act0077,EV_54e1ae27f06d96535cfc,terminated,Mohamed Elkadi,MINISTERE DE L'ENSEIGNEMENT,,2007-09-01,effective,state.cessation,Il est mis fin aux fonctions de Monsieur Mohamed Elkadi,,,,
G0325,journal-officiel/fr/2008/019:act0007,EV_84f380fb8a770900c3ee,appointed,Ahmed Ben Taleb,MINISTERE DE LA JUSTICE ET DES DROITS DE L'HOMME,,2008-02-26,act,state.nomme,"Monsieur Ahmed Ben Taleb, maître de conférences, est nommé directeur des études et de la formation à l'institut supérieur de la profession d'avocat",,,,
G0327,journal-officiel/fr/2008/027:act0027,EV_9b00c5ad5425e1ee0267,charged_with_functions,Jamil Nairi,MINISTERE DES DOMAINES DE L'ETAT ET DES AFFAIRES FONCIERES,chef_de_service,2008-03-25,act,state.charge,"Monsieur Jamil Nairi, inspecteur de la propriété foncière, est chargé des fonctions de chef de service des bâtiments à la conservation de la propriété foncière",,,,
G0329,journal-officiel/fr/2008/042:act0039,EV_1e8104165e6b443e71fe,charged_with_functions,Mohamed Mouldi Jomaâ,MINISTERE DE L'AGRICULTURE ET DES RESSOURCES HYDRAULIQUES,,2008-05-16,act,state.charge,"Monsieur Mohamed Mouldi Jomaâ, ingénieur principal, est chargé des fonctions de chef d'arrondissement des bâtiments et du matériel au commissariat régional au développement agricole de Médenine",,,,
G0330,journal-officiel/fr/2008/047:act0044,EV_0269979fc7d24892ce68,charged_with_functions,Sadok Ben Njima,MINISTERE DU COMMERCE ET DE L'ARTISANAT,sous_directeur,2008-06-03,act,state.charge,"Monsieur Sadok Ben Njima, inspecteur central des affaires économiques, est chargé des fonctions de sous-directeur de la caisse générale de compensation à la direction des prix et de la concurrence à l",,,,
G0334,journal-officiel/fr/2008/094:act0049,EV_3bc19dd52b81ef414301,appointed,Dalila Aridhi,MINISTERE DES DOMAINES DE L'ETAT ET DES AFFAIRES FONCIERES,,2008-11-13,act,state.nomme,Madame Dalila Aridhi est nommée dans le grade de rédacteur d'actes de la conservation de la propriété foncière,,,,
G0335,journal-officiel/fr/2008/094:act0050,EV_979ee3990c192ea98391,appointed,Iskander Ghariani,MINISTERE DES DOMAINES DE L'ETAT ET DES AFFAIRES FONCIERES,,2008-11-13,act,state.nomme,Monsieur Iskander Ghariani est nommé dans le grade de rédacteur d'actes de la conservation de la propriété foncière,,,,
G0340,journal-officiel/fr/2009/011:act0034,EV_dccd4974c631003bcbcd,charged_with_functions,Iyadh Dallali,MINISTERE DE L'INTERIEUR ET DU DEVELOPPEMENT LOCAL,secretaire_general,2009-01-30,act,state.charge,"Monsieur Iyadh Dallali, administrateur, est chargé des fonctions de secrétaire général de deuxième classe à la commune de Makthar",,,,
G0347,journal-officiel/fr/2009/057:act0036,EV_8456780e0264277e6b93,appointed,Afef Ben Nsir,MINISTERE DES DOMAINES DE L'ETAT ET DES AFFAIRES FONCIERES,conseiller,2009-07-13,act,state.nomme,"Madame Afef Ben Nsir, conseiller rapporteur adjoint, est nommée conseiller rapporteur, au ministère des domaines de l'Etat et des affaires foncières",,,,
G0349,journal-officiel/fr/2009/070:act0065,EV_d2fe3bc393eb4e05e929,charged_with_functions,Hakim Mohamed Mehrez,"MINISTERE DE LA JEUNESSE, DES SPORTS ET DE L'EDUCATION PHYSIQUE",chef_de_service,2009-08-28,act,state.charge,"Monsieur Hakim Mohamed Mehrez, professeur principal d'éducation physique, est chargé des fonctions de chef de service du suivi de la formation des cadres de l'inspection pédagogique de l'éducation phy",,,,
G0351,journal-officiel/fr/2009/079:act0013,EV_b0404283f21b3611c47d,charged_with_functions,Abdelkader Ben Nacer,MINISTERE DE L'INTERIEUR ET DU DEVELOPPEMENT LOCAL,secretaire_general,2009-09-28,act,state.charge,"Monsieur Abdelkader Ben Nacer, administrateur, est chargé des fonctions de secrétaire général de deuxième classe de la commune de Galaâ",,,,
G0355,journal-officiel/fr/2010/025:act0075,EV_685156a3d5b013b0480d,charged_with_functions,Kacem Besma,"MINISTERE DE LA JEUNESSE, DES SPORTS ET DE L'EDUCATION PHYSIQUE",chef_de_service,2010-03-22,act,state.charge,"Madame Kacem Besma, psychologue, est chargée des fonctions de chef de service de la formation et de la vulgarisation au secrétariat général de l'agence nationale de lutte contre le dopage au ministère",,,,
G0358,journal-officiel/fr/2010/043:act0051,EV_a5c23fe2029f26e10995,charged_with_functions,Salem Ben Cheikh,"MINISTERE DE L'EQUIPEMENT, DE L'HABITAT ET DE L'AMENAGEMENT DU TERRITOIRE",,2010-05-24,act,state.charge,"Monsieur Salem Ben Cheikh, ingénieur en chef, est chargé des fonctions de directeur régional de l'équipement, de l'habitat et de l'aménagement du territoire de Monastir",,,,
G0358,journal-officiel/fr/2010/043:act0051,EV_205c9ce17f3bf3339a8e,charged_with_functions,Mohamed Chaabene,"MINISTERE DE L'EQUIPEMENT, DE L'HABITAT ET DE L'AMENAGEMENT DU TERRITOIRE",chef_de_service,2010-05-24,act,state.charge,"Monsieur Mohamed Chaabene, urbaniste principal, est chargé des fonctions de chef de service de l'aménagement urbain et du territoire à la direction régionale de l'équipement, de l'habitat et de l'amén",,,,
G0358,journal-officiel/fr/2010/043:act0051,EV_d90b0fd02664a0131a9a,charged_with_functions,Mohamed Khalfallah,"MINISTERE DE L'EQUIPEMENT, DE L'HABITAT ET DE L'AMENAGEMENT DU TERRITOIRE",chef_de_service,2010-05-24,act,state.charge,"Monsieur Mohamed Khalfallah, ingénieur des travaux, est chargé des fonctions de chef de service de l'aménagement urbain et du territoire à la direction régionale de l'équipement, de l'habitat et de l'",,,,
G0358,journal-officiel/fr/2010/043:act0051,EV_29b1a9beaf39fa1419b9,charged_with_functions,Badreddine Mokchah,"MINISTERE DE L'EQUIPEMENT, DE L'HABITAT ET DE L'AMENAGEMENT DU TERRITOIRE",chef_de_service,2010-05-24,act,state.charge,"Monsieur Badreddine Mokchah, architecte en chef, est chargé des fonctions de chef de service de l'aménagement urbain et du territoire à la direction régionale de l'équipement, de l'habitat et de l'amé",,,,
G0358,journal-officiel/fr/2010/043:act0051,EV_2a5ef9bbd214732cbbd9,charged_with_functions,Abdelaziz Ben Mohra,"MINISTERE DE L'EQUIPEMENT, DE L'HABITAT ET DE L'AMENAGEMENT DU TERRITOIRE",chef_de_service,2010-05-24,act,state.charge,"Monsieur Abdelaziz Ben Mohra, architecte en chef, est chargé des fonctions de chef de service de l'aménagement urbain et du territoire à la direction régionale de l'équipement, de l'habitat et de l'am",,,,
G0358,journal-officiel/fr/2010/043:act0051,EV_54fd8d5cf0d8ede7d161,charged_with_functions,Taoufik Chagroun,"MINISTERE DE L'EQUIPEMENT, DE L'HABITAT ET DE L'AMENAGEMENT DU TERRITOIRE",chef_de_service,2010-05-24,act,state.charge,"Monsieur Taoufik Chagroun, ingénieur principal, est chargé des fonctions de chef de service des bâtiments civils à la direction régionale de l'équipement, de l'habitat et de l'aménagement du territoir",,,,
G0358,journal-officiel/fr/2010/043:act0051,EV_53ab29e04dc4fe60ee2c,charged_with_functions,Taoufik Taïeb,"MINISTERE DE L'EQUIPEMENT, DE L'HABITAT ET DE L'AMENAGEMENT DU TERRITOIRE",chef_de_service,2010-05-24,act,state.charge,"Monsieur Taoufik Taïeb, ingénieur principal, est chargé des fonctions de chef de service du pont mobile à la direction régionale de l'équipement, de l'habitat et de l'aménagement du territoire de Bize",,,,
G0358,journal-officiel/fr/2010/043:act0051,EV_1a8eea98454768f9c648,charged_with_functions,Refki Mejri,"MINISTERE DE L'EQUIPEMENT, DE L'HABITAT ET DE L'AMENAGEMENT DU TERRITOIRE",chef_de_service,2010-05-24,act,state.charge,"Monsieur Refki Mejri, administrateur, est chargé des fonctions de chef de service des affaires administratives et financières à la direction régionale de l'équipement, de l'habitat et de l'aménagement",,,,
G0358,journal-officiel/fr/2010/043:act0051,EV_60a9cc57457be50c782f,appointed,Ihsan Turki,"MINISTERE DE L'EQUIPEMENT, DE L'HABITAT ET DE L'AMENAGEMENT DU TERRITOIRE",minister,2010-05-24,act,state.nomme,"Monsieur Ihsan Turki, rédacteur conseiller, est nommé chargé de mission auprès du ministre de la communication",,,,
G0362,journal-officiel/fr/2010/075:act0054,EV_9afc773c7347ba6be980,charged_with_functions,Abid Tahar,"MINISTERE DE LA JEUNESSE, DES SPORTS ET DE L'EDUCATION PHYSIQUE",,2010-09-14,act,state.charge,"Monsieur Abid Tahar, conservateur général de bibliothèque et de documentation, est chargé des fonctions de commissaire régional de la jeunesse, des sports et de l'éducation physique de Zaghouan au min",,,,
G0368,journal-officiel/fr/2010/092:act0018,EV_65267f711953bac43557,charged_with_functions,Ahmed Slimi,MINISTERE DE L'EDUCATION,sous_directeur,2010-11-10,act,state.charge,"Monsieur Ahmed Slimi, professeur principal de l'enseignement technique, est chargé des fonctions de sous-directeur de la vie scolaire du cycle préparatoire à la direction de la vie scolaire du cycle p",,,,
G0369,journal-officiel/fr/2010/105:act0071,EV_55bc9e8d3abd4a449c89,charged_with_functions,Wassim Himdana,MINISTERE DU DEVELOPPEMENT ET DE LA COOPERATION INTERNATIONALE,chef_de_service,2010-12-27,act,state.charge,"Monsieur Wassim Himdana, ingénieur principal est chargé des fonctions de chef de service des travaux de conservation des eaux et du sol à la direction générale des infrastructures au ministère du déve",,,,
G0377,journal-officiel/fr/2011/051:act0029,EV_0f530f51f9b408b893b5,charged_with_functions,Maher Kaddour,MINISTERE DE L'INTERIEUR,,2011-04-12,effective,state.charge,"Monsieur Maher Kaddour est chargé des fonctions de premier délégué au gouvernorat de Gafsa, à compter du 12 avril 2011",,,,
G0378,journal-officiel/fr/2011/051:act0034,EV_699e40025b1e4bad86eb,charged_with_functions,Khaled Louati,MINISTERE DE L'INTERIEUR,,2011-04-12,effective,state.charge,"Monsieur Khaled Louati est chargé des fonctions de premier délégué au gouvernorat de Béja, à compter du 12 avril 2011",,,,
G0382,journal-officiel/fr/2011/072:act0075,EV_7fe932883e838f537eb3,charged_with_functions,Amel El Meddeb Hamrouni,MINISTERE DES FINANCES,,2011-09-16,act,state.charge,"Madame Amel El Meddeb Hamrouni épouse Azzouzi, inspecteur en chef des services financiers au ministère des finances, est chargée des fonctions de payeur auprès du ministère de l'éducation",,,,
G0384,journal-officiel/fr/2011/079:act0099,EV_531e9e2d0f7d3cbdb480,charged_with_functions,Mohamed Yahyaoui,MINISTERE DE LA FORMATION PROFESSIONNELLE ET DE L'EMPLOI,,2011-10-10,act,state.charge,"Monsieur Mohamed Yahyaoui, ingénieur en chef, est chargé des fonctions de directeur de la formation professionnelle à la direction régionale de la formation professionnelle et de l'emploi de Gabès",,,,
G0393,journal-officiel/fr/2012/074:act0023,EV_c1926b9861a17877ac4d,charged_with_functions,Hamza Elfil,MINISTERE DE LA FORMATION PROFESSIONNELLE ET DE L'EMPLOI,dg,2012-04-12,effective,state.charge,"Monsieur Hamza Elfil, maître de conférences de l'enseignement supérieur, est chargé des fonctions de directeur général de l'agence tunisienne de la formation professionnelle, à compter du 12 avril 201",,,,
G0395,journal-officiel/fr/2012/075:act0033,EV_19774cdb4fa075738183,charged_with_functions,Tarek Arif,MINISTERE DES AFFAIRES SOCIALES,chef_de_service,2012-09-08,act,state.charge,"Monsieur Tarek Arif, psychologue, est chargé des fonctions de chef de service de prévention au centre de défense et d'intégration sociales de Kairouan",,,,
G0396,journal-officiel/fr/2012/078:act0138,EV_a14c6e2c1ef5bc70fea7,charged_with_functions,Halima Arfaoui,MINISTERE DE L'EQUIPEMENT,sous_directeur,2011-07-10,effective,state.charge,"Madame Halima Arfaoui, Administrateur, est chargée des fonctions de sous-directeur des affaires administratives, financières, foncières et des archives à la direction régionale de l'équipement de Bize",,,,
G0397,journal-officiel/fr/2012/080:act0001,EV_c60cf1c7236910274954,appointed,Boubaker Teyeb,PRESIDENCE DU GOUVERNEMENT,chef_du_gouvernement,2012-07-21,act,state.nomme,Monsieur Boubaker Teyeb est nommé conseiller auprès du chef du gouvernement chargé des affaires étrangères et de la coopération internationale avec rang et avantages d'un secrétaire d'Etat,,,,
G0398,journal-officiel/fr/2012/080:act0051,EV_f0aa00727068c8637d93,charged_with_functions,Fathi Bouzghaya,MINISTERE DE L'ENVIRONNEMENT,sous_directeur,2012-09-28,act,state.charge,"Monsieur Fathi Bouzghaya, ingénieur des travaux, est chargé des fonctions de sous-directeur du suivi des dossiers planétaires, relevant de la direction générale du développement durable, au ministère ",,,,
G0399,journal-officiel/fr/2012/083:act0042,EV_4f82562a3b1c90469143,charged_with_functions,Mohamed Ben Dena,MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET DE LA RECHERCHE SCIENTIFIQUE,,2012-10-09,act,state.charge,"Monsieur Mohamed Ben Dena, maître assistant de l'enseignement supérieur, est chargé des fonctions de directeur des stages à l'institut supérieur de comptabilité et d'administration des entreprises",,,,
