spell_id,obs_date,obs_kind,obs_event_id,evidence_quote
SP_9b376199267638b74665,2009-09-02,onset,EV_79b535e6a0af068c590c,Gérance : Monsieur Mohamed Hadj Abdelaziz est nommé gérant de la société pour toute sa durée avec tous les pouvoirs les plus étendus
SP_a817fb290ab525eedfff,2009-09-02,onset,EV_8b65a4ce714fb10ea873,et Monsieur Mohamed Doss est nommé cogérant avec tous les pouvoirs les plus étendus.
SP_c123888699dee9ad4081,2009-08-29,onset,EV_f36be758385286cfb73d,"3) Renouvellement de mandat d'administrateur de Messieurs Bouraoui Turki, Hichem Driss, Madame Samia Najeh Driss et la nomination des Mesdames Badra Driss et Aïcha Jenayah en tant que nouveaux adminis"
SP_2987af9c99b96ace54d0,2009-08-29,onset,EV_69727a1bb32fe712573e,"3) Renouvellement de mandat d'administrateur de Messieurs Bouraoui Turki, Hichem Driss, Madame Samia Najeh Driss et la nomination des Mesdames Badra Driss et Aïcha Jenayah en tant que nouveaux adminis"
SP_4a384ae3a7338191a215,2009-09-15,onset,EV_6c07a14ece4bf575b1e4,Gérance : Mme Wided Kalfat Ben Youssef est nommée gérant de la société avec tous les pouvoirs les plus étendus.
SP_bcbfb039691f2c6dd914,2009-03-18,onset,EV_8ec8dc20ea5ead58841d,- Décidé de coopter Monsieur Ali Oueslati en tant qu'administrateur pour une période de 3 ans.
SP_d4333e18bdf392b79a2f,2009-03-18,onset,EV_27f43c3a57caf0de1701,- Décidé de désigner Monsieur Ali Oueslati en tant que Président Directeur Général de la Société.
SP_d4333e18bdf392b79a2f,2010-11-23,terminus,EV_9020a7a8ef2a59c10465,- Accepté la démission de Monsieur Ali Oueslati de son poste de Président Directeur Général.
SP_c97b2db3f0e4203b4cae,2009-08-05,onset,EV_6ce729211f8f4819a993,- La nomination de Mr Raouf Karmani liquidateur de la société.
SP_16eb5ae3509457b67590,2009-08-14,renewal,EV_03af8a375f631abc7a03,- Le renouvellement du mandat du gérant Mr Mohamed Hammami pour 3 ans prenant fin avec la tenue de l'assemblée générale statuant sur les comptes de l'exercice 2011 avec les pouvoirs les plus étendus.
SP_dc06f9530d44f56e8b18,2009-08-29,terminus,EV_5b21e16805f9d6fc3528,L'acceptation de la démission du gérant Mr Imed Tlili et la nomination de Mr Mounir Zouari nouveau gérant.
SP_7edd35a928cf2937c52b,2009-07-21,onset,EV_d84841653cb41d8a60f5,Gérant : Mr. Ben Youssef Slim
SP_9cb29ffeb751df0fd399,2009-09-02,onset,EV_381882af00fcbf74b1a0,Gérance : Mr Taher ben Belgacem NAILI a été nommé gérant de la société avec les pouvoirs les plus étendus
SP_27fa05f9b7a7b46eb148,2009-03-18,onset,EV_14141201c541fca13d2a,"Par acte sous seing privé en date du 18/3/2009, enregistré à la recette des finances de la Charguia le 19/3/2009 sous le n° 9501366, quittance n° 18294 et dont deux exemplaires ont été déposés au gref"
SP_b73aa8a7ded7b9a1c054,2008-05-31,onset,EV_eb2580410339696bfafa,- la nomination de Messieurs Férid ABBAS ; Hamadi ABBAS et Mohamed Sadok Tlatli en qualité de gérants jusqu'au 31/5/2011.
SP_0117d2ef5bfe93fa7006,2009-09-23,onset,EV_9fe68ffbed94b8b36179,En vertu d'un PV de l'assemblée générale de la société Lotez Confection soumise au contrôle des douanes enregistré à la recette des finances de Haouaria le 15 mai 2009 quittance n° M007341 enregistrem
SP_af888b1100c4fcb3a1d5,2009-09-17,onset,EV_5a6e47b6982f1a1e933c,"n° 11373, il appert que Monsieur Karim Milad est nommé président du conseil d'administration pour une durée de trois années et que Monsieur Sofiane Ghozzia est nommé directeur général de la société po"
SP_5b973ee540312c0a6c8b,2009-09-29,onset,EV_3f734295d5b90235bd82,Gérance : Mr. Nabil B Hmida Trabelsi est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_4a81532267a1c07e65e0,2008-12-30,onset,EV_79f0b1c6de5626cc83dd,Suivant procès verbaux des assemblées générales extraordinaire et ordinaire en date du 30 Décembre 2008 enregistrés à la recette des finances El Charguia le 14 janvier 2009 respectivement sous les n° 
SP_758a3d50d95a02690311,2008-12-30,onset,EV_ed304eed1eb09e0e02bd,Suivant procès verbaux des assemblées générales extraordinaire et ordinaire en date du 30 Décembre 2008 enregistrés à la recette des finances El Charguia le 14 janvier 2009 respectivement sous les n° 
SP_d42f52de1b38c2ebef00,2009-09-28,onset,EV_3e0ba42bb0f7bfba3818,- Gérance : Mr. M'hamed Skhiri est nommé gérant de la société pour une durée indéterminée avec les pouvoirs les plus étendus.
SP_91866d787c698651b6d7,2009-08-11,terminus,EV_836c0405b7050b9f6aad,"n° 9916, il a été décidé d'accepter les démissions de Mme Geneviève Querci et de Mr Alain Mouterde de leurs postes de membres du conseil d'administration et de nommer deux nouveaux administrateurs : L"
SP_045f91fe932038b65e91,2009-08-11,terminus,EV_ed33faba3837ed14a25a,"n° 9916, il a été décidé d'accepter les démissions de Mme Geneviève Querci et de Mr Alain Mouterde de leurs postes de membres du conseil d'administration et de nommer deux nouveaux administrateurs : L"
SP_f632c5be575a3fc01a2e,2009-08-11,terminus,EV_1f02bc7e7ab7f85e3627,"n° 9916, il a été décidé d'accepter les démissions de Mme Geneviève Querci et de Mr Alain Mouterde de leurs postes de membres du conseil d'administration et de nommer deux nouveaux administrateurs : L"
SP_ddfa08df6fc7de7b9de6,2009-07-10,renewal,EV_4579e12f9b0bc271fa50,"- Renouvellement du mandat de la société AMC ERNST &amp; YOUNG représentée par Monsieur Noureddine Hajji, comme Commissaire : aux Comptes de la société pour les exercices 2009, 2010 et 2011,"
SP_5179e973024df767672a,2009-07-16,onset,EV_179f1dc85acc84f74d95,"- Messieurs Mohamed Ridha Gharbi, Mondher Almia et Khaled Almia sont nommés comme administrateurs pour la même période."
SP_a768be104da268e2314d,2009-08-15,onset,EV_2565bebac09191b957f6,"- Messieurs Mohamed Ridha Gharbi, Mondher Almia et Khaled Almia sont nommés comme administrateurs pour la même période."
SP_1c1a714df0a35de5b5d6,2009-08-24,onset,EV_f541f8a4a5c2961ec201,Gérance : Monsieur Moncef Doghri est nommé gérant de la société avec les pouvoirs les plus étendus pour gérer la société pour une période de Six (6) ans.
SP_85fb28d7778e3d720f33,2009-08-26,onset,EV_e6c80f65fcbfbc5cc7aa,Gérance : Mr. Moez Zouari est nommé gérant de la société.
SP_3127a07a41704caf05b1,2009-10-06,onset,EV_5f986b27a8e0ce63ecbb,Gérance : Mr Mohamed Toumi est désigné gérant de la société.
SP_5468946d5468f0e750dc,2009-04-27,onset,EV_4a051d8b83c95cb6cb8a,"Greffe du Tribunal de Première Instance de l'Ariana sous le N° D1127496, le Conseil d'administration a nommé M. François ABRIAL Président du Conseil d'administration pour une durée égale à celle de so"
SP_49bf6fafc38ae67e054b,2009-05-30,onset,EV_9571e5a7d47adb83e45f,- Modification de la gérance : Nomination de Monsieur Sabeur Ben Sedrine gérant de société avec les pouvoirs les plus étendus.
SP_5e3c4caa5154efe03288,2009-09-20,onset,EV_0e507869feaade6026e8,- Gérance : Monsieur Foued Gueddich a été nommé gérant de la société avec les pouvoirs les plus étendus.
SP_1ce786465e3ec976a79d,2009-10-02,onset,EV_985d126118fb630ed4db,Gérance : Monsieur Samy Ben Amara Fatnassi est nommé gérant de la société avec tous les pouvoirs les plus étendus pour une durée de 3 années renouvelables par tacite reconduction.
SP_5d7941b52b22770ce5ff,2009-09-24,onset,EV_f3693027204fe86a37ac,Gérance : Monsieur Ramzi Mabrouk est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_eaba3c9dbb3166852105,2009-10-08,onset,EV_21a80cb54711977bf16d,Gérance : Mr Kamel Ayedi est nommé gérant de la société avec tous les pouvoirs énoncés aux statuts.
SP_ce0f11d00d560be91ec2,2009-04-27,terminus,EV_ff6c73881b7edab58e34,"7- Approbation de la démission d'un administrateur à savoir la société SDA Hafsia et la nomination d'un nouveau administrateur à sa place à savoir Monsieur Mohamed Ali Meddeb, pour la période restante"
SP_8f92c3bd1438ce7531a2,2009-04-27,renewal,EV_115e447abdf6ad98aa8f,"8- Renouvellement du mandat des administrateurs à savoir Messieurs Mohamed Meddeb, Kamel Meddeb, Mohamed Ali Meddeb pour une période de trois ans."
SP_091fef68cd8ed95a2fff,2009-04-27,renewal,EV_191565cddcccacb10a7f,Renouvellement du mandat du président directeur général Monsieur Mohamed Meddeb pour une période de trois (03) ans avec les pouvoirs les plus absolus.
SP_9c37e2f873be6c40c165,2009-06-22,onset,EV_952287816303a29d3114,- la nomination de M. Ali Oueslati en tant que Président Directeur Général de la Société avec la délégation des mêmes pouvoirs que ceux qui lui étaient précédemment donnés par le Conseil d'Administrat
SP_fc59e364f3e62a0b630b,2009-08-10,renewal,EV_c3660285a4be15cb400d,"1- Renouvellement du mandat du Président Directeur Général, Monsieur Mourad Mhiri pour trois ans finissant avec l'assemblée qui aura à statuer sur les comptes 2010"
SP_fc59e364f3e62a0b630b,2011-08-23,renewal,EV_dccc0a282a8c24673ec3,1. Renouvellement du mandat du Président Directeur Général Monsieur Mourad Mhiri pour trois ans.
SP_a355171db9dc117d5065,2009-08-10,onset,EV_aa08927f333104af7a82,"3- Nomination de Monsieur Salem Ben Romdhane, Directeur Général Adjoint pour trois ans finissant avec l'assemblée qui aura à statuer sur les comptes 2010"
SP_a355171db9dc117d5065,2010-06-18,terminus,EV_a7908e5ad58caa58138a,"- Acceptation de la démission du directeur général adjoint, Mr Salem Ben Romdhane."
SP_2edb4aafebc31784e83f,2009-08-28,onset,EV_9b8b5ba42573f46de04a,"- Messieurs et mesdames Touhami Zgoulli, Mondher Zgoulli, Selim Zgoulli, Assia Zgoulli et Selma Zgoulli sont désignés nouveaux administrateurs de la société;"
SP_3eb70b4045da3bfb3531,2009-08-28,onset,EV_941cb710f44a6060c6ec,- Mr. Touhami Zgoulli est désigné président du conseil et Mme Selma Zgoulli est désignée directeur général
SP_3eb70b4045da3bfb3531,2012-08-04,confirmation,EV_e0480d270d39d1a0aeb6,- Monsieur Zgoulli Touhami est nommé président du conseil d'administration
SP_b979997f6bf3b32946ef,2009-09-30,onset,EV_ddcdb2d8ee4d3693a541,- Nomination du Monsieur Selim Driss un Nouveau gérant de la société TUNI-PECHE
SP_ae205dad3149abf0630f,2009-10-08,onset,EV_806a85c68cda2f33e400,Gérance : Mr Abdelfatteh Kilani et Mme Najla Azaiez sont nommés Cogérants de la société.
SP_26971158b09511fd9603,2009-09-28,onset,EV_7ee394ff775c55e26874,"- Nomination en qualité de premiers Administrateurs pour une durée de trois ans de Mr Ridha Slama, Mr Ghassen Slama et Mr Mohamed Sboui"
SP_e5ebe72b5f45d9a6d18b,2009-09-28,onset,EV_813d510b3de2478b7e67,"- Nomination en qualité de premiers Administrateurs pour une durée de trois ans de Mr Ridha Slama, Mr Ghassen Slama et Mr Mohamed Sboui"
SP_7a12ef90a41bd8f2ba8a,2009-09-28,onset,EV_35541acba80f19f61388,- La nomination de Mr Ghassen Slama en qualité de Président Directeur Général de la Société Food Ingredients &amp; Engineering - FIE. S.A et ce pour la durée de son mandat d'administrateur.
SP_0efed6e2c362dc50c06a,2009-09-16,onset,EV_2504dcf5a64369abd1cf,Gérance : Monsieur Habib Ammar est gérant statutaire avec les pouvoirs les plus étendus.
SP_dd5532ffa85d7f166c97,2009-09-30,onset,EV_d186308e5aae8b15d484,Gérance : Mr. Assouane Driss est nommé gérant de la société.
SP_aefcdd881ced6c8930bb,2009-10-01,onset,EV_48ad491abdcbb2654c80,Gérance : Monsieur M. Alexandre Ratle est nommé gérant de la société pour une durée de trois (3) ans s'achevant à la date de l'assemblée générale des associés approuvant les comptes de l'exercice 2011
SP_9ec9cee77eba4cb30110,2009-08-10,onset,EV_c2f218c5ebff5c4d88a9,Gérance : Mr Mustapha Slama est nommé gérant avec les pouvoirs les plus étendus.
SP_e152e30cfc3b113526fa,2009-08-22,onset,EV_95d2394ec59302aa341f,Gérance : Monsieur M'hamed Driss est désigné gérant de la Société avec les pouvoirs les plus étendus.
SP_1036353847dc026d0336,2009-08-27,onset,EV_0182cc12dfb2af82e084,Gérance : Mr Hafedh Kilani est nommé gérant de la société pour toute sa durée avec les pouvoirs les plus étendus.
SP_d3938d15cbda73b47da8,2009-10-21,onset,EV_982334625ababb09853b,- Gérance : M. Faouizi Chaabane est nommé Gérant muni de tous les pouvoirs pour une durée d'une année renouvelable.
SP_a5b1c3330086fa6e1bc2,2009-10-03,onset,EV_6226c56c8be3e4c651e7,Gérance : Mr SELLAMI TAREK a été nommé gérant pour une durée indéterminée avec tous les pouvoirs les plus étendus.
SP_107fed0eb7dab32497d6,2009-01-30,terminus,EV_2adbe64754b63934e59a,- Accepter la démission de Madame Samira Chaabane de ses fonctions en tant que gérante de la société. Mr Mongi Chaari demeure le gérant pour une durée indéterminée avec tous les pouvoirs.
SP_85567a638f9a0756e969,2009-10-15,onset,EV_b6ea6f9d942fc42e46b6,Gérance : Mr Mustapha Hamrouni est nommé en qualité de gérant pour une durée indéterminée avec les pleins pouvoirs.
SP_df0e660fedbd4039cf79,2009-10-19,onset,EV_3265eaafa8cc5262f40c,Gérant : Mr. Mohamed Chaabane gérant avec les pouvoirs les plus étendus pour agir au nom de la société.
SP_77663ef2ecdc3f35dc41,2009-06-08,onset,EV_7dd5d4836609de4cab93,Gérance : La gérance de la société est attribuée à l'associé unique Monsieur Radhouane Triki avec les pouvoirs les plus étendus.
SP_0f5b4194c08cc4e5c62e,2009-02-13,onset,EV_b0b37e70074956eedeb6,Représentant légal : Mme Alexa Guenoun
SP_e11e2bdda810e967edae,2009-08-10,renewal,EV_5fa71f0b20cc637324e0,"- Le renouvellement du mandat de Monsieur Khaled Belhadj, gérant unique de la société pour la durée de trois années renouvelable par tacite reconduction et avec les pouvoirs les plus étendus."
SP_081e16027619f5cbdef3,2009-10-01,onset,EV_a907113d236039c2b56e,Suivant procès-verbal du 1er conseil d'administration en date du 15 octobre 2009 enregistré à la recette d'enregistrement des actes de sociétés 1er bureau - Tunis- le 15 octobre 2009 sous le n° 981010
SP_d7a42c509e1df2053d6a,2009-10-08,onset,EV_8049d5e1f47c74fbcd29,- Mr Riadh Jaidane représentant de la société ATD-SICAR.
SP_0e7185d4da82355511a9,2009-10-29,onset,EV_40d302277f6e0cf09244,Gérance : Mr. Taoufik Hammami est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_d1198dc5eeec01d98345,2009-10-09,onset,EV_4ff7ac7f85270a68543d,"Gérant : Madame France-Anne Van Peteghem est investie de la gérance avec les pouvoirs de gestion les plus étendus, pour une durée illimitée."
SP_60abe1c8d3095e25c94a,2009-10-12,onset,EV_b9955c21f16b855cac79,Gérance : Mr Mohamed Zouari est nommé gérant de la société pour une durée indéterminée.
SP_072835d7c4e9d1244675,2009-08-28,onset,EV_6cad774ade761b3fd23e,finances la Charguia le 21/10/2009 sous le numéro 9704976 quittance n° 54038 dont deux exemplaires ont été déposés au greffe du tribunal de première instance de Tunis le 23/10/2009 sous le n° 198397 i
SP_072835d7c4e9d1244675,2009-10-23,confirmation,EV_f39611f6bc108f60fa7e,En vertu du procès verbal de la réunion du conseil d'administration du 23/10/2009 enregistré à la recette des finances Nelson Mandella le 09/11/2009 sous le numéro 09807367 quittance n° 63402 dont deu
SP_7bf03b9a40795ed6aacd,2008-09-09,terminus,EV_d6e311145c99112e96f0,- L'acceptation de la démission de Madame Slama Karima la cogérante.
SP_be61dfaa5820f1b8abd2,2009-07-13,onset,EV_4bd7bb08da41c415bd0b,(i) Monsieur Abdelwahab Ben Ayed comme Président du Conseil d'Administration de la société pour toute la durée de son mandat d'administrateur ;
SP_6f2e7deb1b7f3307c922,2009-07-13,onset,EV_37871d819e00e4cecb3d,(ii) Monsieur Moez Joudi comme Directeur Général de la société pour toute la durée de son mandat d'administrateur; et
SP_7c24f0045d0449d660d0,2009-09-07,onset,EV_26041fc4756e46b8dab7,"- de désigner pour une durée de trois ans les premiers administrateurs, à savoir Messieurs Mohamed Sakher El Materi, Hassine Doghri, Aziz Miled, Nabil Chaibi, Abdelwaheb Ben Ayed, Rafik Bouchamaoui, M"
SP_fbf162b5c357fb0cd5a1,2009-09-07,onset,EV_70bad24bdf3501390550,- de nommer M. Mohamed Sakher El Materi en tant que Président du Conseil d'Administration pour toute la durée de son mandat d'administrateur;
SP_1da536d4a1ee73b6f259,2009-09-07,onset,EV_55bcd073fd15c5019298,- de nommer M. Mahfoudh Barouni en tant que Directeur Général pour une durée de trois ans;
SP_5ff73557546c062ac605,2009-09-15,onset,EV_762372fa5f562e96f4d1,Gérance : Mlle Abir Abdelli est nommée gérante de la société pour une année.
SP_5e6c137e7cec2a57214f,2009-09-15,onset,EV_534c141d8c5110fec85c,Gérance : Monsieur Mohamed Ben Anouar Becheur et Madame Zohra Driss ont été nommés gérant statutaire et gérante mandataire avec les pouvoirs les plus étendus.
SP_261da5a723e8d02827c6,2009-09-15,onset,EV_1cea2b12d566714a0217,Gérance : Monsieur Mohamed Ben Anouar Becheur et Madame Zohra Driss ont été nommés gérant statutaire et gérante mandataire avec les pouvoirs les plus étendus.
SP_cd8e3861acf356da6b0b,2008-03-13,renewal,EV_748f6ce9fa662e87d73a,"Suivant le procès-verbal de la réunion du conseil d'administration du 13 mars 2008, enregistré à la recette des finances de Charguia sous le numéro 9700 078 quittance M001514 le 7 janvier 2009, déposé"
SP_4f590cf681e767a6168c,2009-08-28,onset,EV_b6d8b7cbb2fc6de5be21,En vertu du PV de la réunion du conseil d'administration du 28/8/2009 enregistré à la recette des finances la Charguia le 17/10/2009 sous le n° 9704977 quittance n° 54042 dont deux exemplaires ont été
