entity_key,org_entity_id,entity_basis,n_events
AMB:BATIMOD,ORGE_bc1938b3d3b70ec0ac0c,ambiguous_mention,1
AMB:BATINOX,ORGE_41a386e7964ab81e491b,ambiguous_mention,3
AMB:BAUXIT,ORGE_3f8a25853b5ad04511d0,ambiguous_mention,2
AMB:BDN,ORGE_cab8657d2b13109c371a,ambiguous_mention,2
AMB:BEJAOUI METAL,ORGE_4b4626fb02a83bc29ffd,ambiguous_mention,1
AMB:BEKA COMPANY,ORGE_71bcc99afda5c844795c,ambiguous_mention,2
AMB:BEL ZEN S A R L,ORGE_921d3afa65401e6c510b,ambiguous_mention,1
AMB:BELA EVA,ORGE_a12aafcde283b21b4369,ambiguous_mention,1
AMB:BELHASEN,ORGE_ecf382d7e34e70c889b2,ambiguous_mention,2
AMB:BELINVEST,ORGE_e1a7eadebc54ccaf57b2,ambiguous_mention,2
AMB:BEN AICHA COMERCE,ORGE_6aa94d585b291064e181,ambiguous_mention,1
AMB:BEN ALIA FRERES,ORGE_8ac24105577a6a15c584,ambiguous_mention,2
AMB:BEN FATMA SERVICES,ORGE_1a340615783a0d10db06,ambiguous_mention,2
AMB:BEN LEZHERI CIE,ORGE_f5a7e7089365dd0d7ead,ambiguous_mention,3
AMB:BEN NACEUR DATES,ORGE_1599888b606b6d3cff0c,ambiguous_mention,1
AMB:BEN YOUSEF TRAVEL,ORGE_2ca5bb761ab99edad3cb,ambiguous_mention,2
AMB:BENIM,ORGE_9e36433f98eff38e8fb1,ambiguous_mention,3
AMB:BENZARTI PROMOTION IMOBILIERE,ORGE_a1da0180140f9fa353f4,ambiguous_mention,1
AMB:BEST BUY,ORGE_3fda98c7136ed01e9418,ambiguous_mention,2
AMB:BEST FACTORY,ORGE_768ce095fe82ff3ff803,ambiguous_mention,5
AMB:BEST FOOD,ORGE_49d7ef427d2ee329db85,ambiguous_mention,4
AMB:BEST INVEST,ORGE_194057ea537a0d09a39f,ambiguous_mention,6
AMB:BEST LEASE,ORGE_138daad408f854a30df7,ambiguous_mention,2
AMB:BEST LIGHT,ORGE_a7db27fd7ab57c90c473,ambiguous_mention,2
AMB:BEST MEDITERANEAN HOLIDAYS,ORGE_02074347bbceee8f23e2,ambiguous_mention,2
AMB:BEST SERVICES,ORGE_14688da225c1ec338975,ambiguous_mention,10
AMB:BETADI,ORGE_ce11e4c63d29f082b336,ambiguous_mention,2
AMB:BFI,ORGE_a4448a3724a9f1793c49,ambiguous_mention,1
AMB:BIENVU,ORGE_aed28fe420660cad742c,ambiguous_mention,4
AMB:BILTONS AUTOS,ORGE_72b48023a9be70a7180d,ambiguous_mention,2
AMB:BINA CORP,ORGE_ed51f6450485caeacb7c,ambiguous_mention,4
AMB:BINA HOLDING,ORGE_f36c8af1f3ee1d99fd85,ambiguous_mention,1
AMB:BIOCOSMOWARACK,ORGE_40581f9254209ffdbb56,ambiguous_mention,3
AMB:BIODEX,ORGE_aed7a4a64d9de2aa48bd,ambiguous_mention,3
AMB:BIOETHANOL AGRICULTURE,ORGE_21de4efb677c59b1bc6c,ambiguous_mention,1
AMB:BIOLINE SERVICE,ORGE_9b88bf462cb17a8a67ee,ambiguous_mention,1
AMB:BIOLIVE,ORGE_eaa91b0ca301e1b96adc,ambiguous_mention,6
AMB:BIOLIVE COMPANY,ORGE_364e8ca4baa19d4aa6de,ambiguous_mention,1
AMB:BIOME SOLAR INDUSTRY,ORGE_eec0d831d137b59a69b7,ambiguous_mention,2
AMB:BIOPHYRES TUNISIE,ORGE_bb884a51980d9b4f1b54,ambiguous_mention,1
AMB:BIP TUNISIE,ORGE_10fefacdf87abe4c641b,ambiguous_mention,2
AMB:BIS,ORGE_24abfd56a14f15c47e56,ambiguous_mention,5
AMB:BISCUITERIE DABROUZ,ORGE_7556197931e3469a6f4e,ambiguous_mention,1
AMB:BISCUITERIE MEDITERANEENE,ORGE_84857e0c884d7f3dc5d3,ambiguous_mention,4
AMB:BISCUITERIE NORD AFRICAINE,ORGE_31b396dce2735f50e4be,ambiguous_mention,1
AMB:BITUMES SIDI BOUZID,ORGE_0d961c01c22d8237face,ambiguous_mention,5
AMB:BIZERTE CAP3000,ORGE_2df0ebb89d7e1529c24a,ambiguous_mention,1
AMB:BIZERTE EXPORT,ORGE_8c6de5d781b480aa5fec,ambiguous_mention,2
AMB:BK FOOD,ORGE_8d6c0f0e342c6714d584,ambiguous_mention,4
AMB:BLEU CITRON STREET,ORGE_75979d55e2d3602ed8a4,ambiguous_mention,2
AMB:BLUE DJERBA,ORGE_1300ba5decea4062af93,ambiguous_mention,2
AMB:BLUE MARIN TUNISIE,ORGE_104381d80ebef003a98e,ambiguous_mention,5
AMB:BMT 11,ORGE_b315dca937b604ce287e,ambiguous_mention,1
AMB:BOIS PLUS,ORGE_2665b57cc6e1865ca956,ambiguous_mention,2
AMB:BON GOUT,ORGE_44c2c9ecde5377d28e7e,ambiguous_mention,1
AMB:BONE AFAIRE,ORGE_cfeda7f4855f5343b5d9,ambiguous_mention,2
AMB:BONPRIX,ORGE_db87210d32a6823d61e6,ambiguous_mention,2
AMB:BORGO CENTER,ORGE_cf5b848788f45335c228,ambiguous_mention,4
AMB:BOUDJEBEL VACPA,ORGE_b8708cd6f08ea5325b52,ambiguous_mention,1
AMB:BOUKHRIS PRODUCTION L'HUILE D'OLIVE,ORGE_905822b9da8cb2ca90fd,ambiguous_mention,2
AMB:BOULANGERIE EL RIADH,ORGE_6c1cad6fbdacd5db19af,ambiguous_mention,3
AMB:BOULANGERIE SLAIMI,ORGE_1c6ed11d4ba1f37cc609,ambiguous_mention,2
AMB:BOURAK IMOBILIERE,ORGE_0ee6e33209c3aabf22f3,ambiguous_mention,1
AMB:BOURSE VALEURS MOBILIERES TUNIS,ORGE_e8157bd9e23db158c165,ambiguous_mention,1
AMB:BOUYEDA BATIMENTS,ORGE_d7c169a5a60c9bd2e77c,ambiguous_mention,1
AMB:BOUZGUENDA COMERCE SBC,ORGE_9dd4713ca8d92284a142,ambiguous_mention,1
AMB:BRICO DECO,ORGE_993fea8359cd1eee27d8,ambiguous_mention,2
AMB:BRIQUE TUNISIENE,ORGE_013e1d6c49a1ca0e9467,ambiguous_mention,3
AMB:BRIQUETERIE ALI MHENI BAMI,ORGE_462d37877c2076c9bc69,ambiguous_mention,1
AMB:BTL TUNISIA,ORGE_e88f25598b94fd055f4a,ambiguous_mention,2
AMB:BUBLE WASH,ORGE_ffdb6c12aaefc08235f5,ambiguous_mention,1
AMB:BUSINES CONSULTING SERVICES,ORGE_581a7a0baf6546b34c2d,ambiguous_mention,2
AMB:BUSINES DEVELOPMENT,ORGE_e34d8bdf8b6e7d7a7cf0,ambiguous_mention,4
AMB:BUSINES FINANCE CONSULTING,ORGE_8c2ab20fd614c92f84d7,ambiguous_mention,2
AMB:BUSINES TECHNOLOGY,ORGE_4b93002034a773b1a37f,ambiguous_mention,2
AMB:BYRSA DESIGN,ORGE_7c58493fb324e3bf5cb3,ambiguous_mention,2
AMB:C,ORGE_2ecc7aefbe5c1cedcba6,ambiguous_mention,257
AMB:C CEUTICS,ORGE_4db79b9edc67b35d84f0,ambiguous_mention,1
AMB:CABLES INDUSTRIELS TECHNIQUES CABLITEC,ORGE_49f41b0e980e9f1480f1,ambiguous_mention,4
AMB:CABLITEC,ORGE_cdddcd9b2f396761e489,ambiguous_mention,8
AMB:CADRE PRO,ORGE_2a804f15c00fa93446ca,ambiguous_mention,2
AMB:CAFEDOR,ORGE_22b1b10b590cd6a8a459,ambiguous_mention,2
AMB:CAFES BEN YEDER,ORGE_b50cefdafbf8b29ede32,ambiguous_mention,2
AMB:CAFES BONDIN,ORGE_57d8b8342ccde4039fb7,ambiguous_mention,13
AMB:CAFES TESNIME,ORGE_0e85b16fcf1494bf0724,ambiguous_mention,2
AMB:CAHORS MED,ORGE_ca482653598348f0112f,ambiguous_mention,3
AMB:CAHORS TUNISIE,ORGE_a20c6ffccf8a69123652,ambiguous_mention,2
AMB:CAIR TUNISIE,ORGE_77625ae2849a2e750f9f,ambiguous_mention,1
AMB:CAMAR LOGISTIC,ORGE_3e05617113eca27fae92,ambiguous_mention,2
AMB:CAMELEON,ORGE_a1e8fc50b28f9a2dee03,ambiguous_mention,2
AMB:CAP BON FRIGORIFIQUE PLUS,ORGE_de48b6b8d32a21d42b66,ambiguous_mention,2
AMB:CAR PRO,ORGE_b0be938dc439199c1bb6,ambiguous_mention,1
AMB:CARAMA TUNISIE,ORGE_229ab48fe7cebd735ed8,ambiguous_mention,1
AMB:CARAVEL,ORGE_3e123f5d2dee9c7cb937,ambiguous_mention,4
AMB:CARBONE TUNISIE,ORGE_d4f4c24a0fa86226d22e,ambiguous_mention,2
AMB:CARE ARTS,ORGE_08f701034f04297a31e6,ambiguous_mention,1
AMB:CAREFOUR INFORMATIQUE GROS,ORGE_c30b1577306536771944,ambiguous_mention,2
AMB:CARELAGE NORD,ORGE_915614602998d06ebd5d,ambiguous_mention,1
AMB:CARIERES SABLES KAIROUAN,ORGE_5e63f229bccd9d425bee,ambiguous_mention,1
AMB:CARTHAGE ASISTANCE SERVICES,ORGE_a4c640537fb06555060f,ambiguous_mention,2
AMB:CARTHAGE CARIERES,ORGE_2f91258ca2294b2ee3ea,ambiguous_mention,2
AMB:CARTHAGE CEMENT,ORGE_24c642c8a41bfe44ec64,ambiguous_mention,8
AMB:CARTHAGE INDUSTRIES,ORGE_250f2587a66223d4b985,ambiguous_mention,3
AMB:CARTHAGE MARBRE,ORGE_0ee3ee5ccea3b120a4c3,ambiguous_mention,2
AMB:CARTHAGE POWER COMPANY,ORGE_fb07cc19fabd35558c15,ambiguous_mention,4
AMB:CARTHAGE TRADING,ORGE_b15f6a47742c4d9f21b3,ambiguous_mention,5
AMB:CARTHAGE TRAVAUX,ORGE_05dd9cd14b8b7a478893,ambiguous_mention,6
AMB:CARTOPLAS,ORGE_d27acfc1aaec3389d6e0,ambiguous_mention,3
AMB:CASA ITALIA,ORGE_655146cb151fa27f6df4,ambiguous_mention,2
AMB:CASA MARKET,ORGE_5a46c9c99848ea0638c1,ambiguous_mention,2
AMB:CASUAL BET,ORGE_185e3db7d8d47ccd63af,ambiguous_mention,2
AMB:CAT CHIMICA TUNISIE,ORGE_5b73a4bb51ef3aa5f001,ambiguous_mention,2
AMB:CAT TRANSPORT,ORGE_819c80a47a917dc73f50,ambiguous_mention,2
AMB:CE,ORGE_5c95f68fdb9c171888a7,ambiguous_mention,4
AMB:CEFOR,ORGE_0b01e5cc8b3f54d3ad6b,ambiguous_mention,1
AMB:CEFPRO,ORGE_81d0b04b5b01c59b68d0,ambiguous_mention,2
AMB:CEGEDIM TUNISIE,ORGE_cfd035ecacc6edfaf094,ambiguous_mention,2
AMB:CELA BEN CHAABANE PROMOTION IMOBILIERE,ORGE_ec57dc6ba881a5db1b5e,ambiguous_mention,2
AMB:CELCOM,ORGE_a65409f7c7b7b6e3457b,ambiguous_mention,2
AMB:CENTRALE D'ACHAT DISTRIBUTION CAD,ORGE_1303b90e92377d283963,ambiguous_mention,1
AMB:CENTRALE LAITIERE BIZERTE,ORGE_f7c57e12785087d9d4ac,ambiguous_mention,3
AMB:CENTRALE LAITIERE MAHDIA,ORGE_73821cab0f384bbf2f5f,ambiguous_mention,6
AMB:CENTRALE LAITIERE MAHDIA C,ORGE_382927ba44b707bcdf43,ambiguous_mention,11
AMB:CENTRE D'IMAGERIE FARABI,ORGE_f56cb3ac46c6b64b7cf6,ambiguous_mention,2
AMB:CENTRE DIALYSE RAS JEBEL,ORGE_b11b5228ab540e462a07,ambiguous_mention,2
AMB:CENTRE SPORTIF LOISIR OASIS,ORGE_f0554da13b3fe2a410aa,ambiguous_mention,2
AMB:CEPTUNES S A,ORGE_4a8d16f9f6ec0495c4e0,ambiguous_mention,5
AMB:CERAMIQUE ARTISTIQUE TUNISIE,ORGE_17de22b85a9f2dd44661,ambiguous_mention,1
AMB:CERAMIQUE INDUSTRIE S A,ORGE_0727269948d92819708a,ambiguous_mention,2
AMB:CERISE,ORGE_6598af9fc24725c6da36,ambiguous_mention,2
AMB:CESATION D'ACTIVITE,ORGE_6fec63e40c4724092732,ambiguous_mention,8
AMB:CESATION D'ACTIVITE DISOLUTION ANTICIPEE,ORGE_56be6e21bbf010e1a5d6,ambiguous_mention,14
AMB:CESATION D'ACTIVITE LIQUIDATION,ORGE_4dcd9433070098c61825,ambiguous_mention,10
AMB:CESATION D'ACTIVITE NOMINATION D'UN LIQUIDATEUR,ORGE_47cb93608a6f93f5646e,ambiguous_mention,2
AMB:CESATION D'UNE,ORGE_c7ad12e3b066c9f9b745,ambiguous_mention,2
AMB:CESATION DEFINITIVE ACTIVITES,ORGE_1f3059e4ee22e7030963,ambiguous_mention,10
AMB:CESATION DEFINITIVE D'ACTIVITE,ORGE_3147d063702b90ad468f,ambiguous_mention,1
AMB:CESATION DEFINITIVE DISOLUTION,ORGE_aef4b65f7ae1e2c5bad7,ambiguous_mention,2
AMB:CESATION LIQUIDATION,ORGE_e52f6581180817c144fc,ambiguous_mention,1
AMB:CESATION NOMINATION LIQUIDATEUR,ORGE_51bd15ed779223b5aa27,ambiguous_mention,16
AMB:CETE AUGMENTATION AYANT ETE REALISEE,ORGE_a288f0406f74487e502d,ambiguous_mention,1
AMB:CETRAM,ORGE_3b86e9dbbf0a42f02902,ambiguous_mention,2
AMB:CFAC,ORGE_ef922dbcdf25f2afce6a,ambiguous_mention,2
AMB:CHAHIA,ORGE_b0ddcf3ebbcd168fde57,ambiguous_mention,7
AMB:CHAIEB MARBRE,ORGE_4e4a451bf62b68e13843,ambiguous_mention,1
AMB:CHALTEX,ORGE_71cdc5b647db5e706db3,ambiguous_mention,1
AMB:CHANDELE TEX,ORGE_4ad922fe16b0f8f097a1,ambiguous_mention,1
AMB:CHANTUNI,ORGE_202d6a2b730fc65753fd,ambiguous_mention,6
AMB:CHAUDRONERIE SERVICE INDUSTRIE,ORGE_89dd7de59d0464d0e8a0,ambiguous_mention,6
AMB:CHAUSETES KINDA,ORGE_31834d529f4ff727552b,ambiguous_mention,2
AMB:CHAUSURES COUSINS MEZGHANI,ORGE_2dcc4247361b6cb694ad,ambiguous_mention,7
AMB:CHIC,ORGE_a9bc88ee16a268824c57,ambiguous_mention,4
AMB:CHIFA D'IMAGERIE MEDICALE,ORGE_2bf957f8ecd699e8de01,ambiguous_mention,3
AMB:CHIMAP,ORGE_81a9c8e0360b38111090,ambiguous_mention,2
AMB:CHIMICA PLUS,ORGE_d79a5cf2244d06cb652d,ambiguous_mention,1
AMB:CHOCOMAX,ORGE_8d35bd89eb481c1dbf76,ambiguous_mention,1
AMB:CHOMARAT TUNISIE,ORGE_6712f70732ed3df7c142,ambiguous_mention,8
AMB:CI PERFORMANCE FILTRATION,ORGE_0c51752f94f0aaa63426,ambiguous_mention,2
AMB:CIFAT,ORGE_e1d741689b6c5d4bf655,ambiguous_mention,1
AMB:CIGALE TABARKA,ORGE_f37357ee3005fbd5db78,ambiguous_mention,4
AMB:CIL SICAR,ORGE_9eeb5a3e70da00aa9e6a,ambiguous_mention,3
AMB:CIMENT MEDITERANEE GAFSA S A,ORGE_0dbfeb06c690d4c5bc89,ambiguous_mention,3
AMB:CIMENTS D'ENFIDHA,ORGE_9f95384fb779a87642a6,ambiguous_mention,12
AMB:CIMPRES TUNISIE,ORGE_a953fecb58323880da10,ambiguous_mention,1
AMB:CINCARIS,ORGE_6ca5706ac711d617e2fc,ambiguous_mention,2
AMB:CINQUIEME SAISON,ORGE_051f5f1f8bf2551ae4ff,ambiguous_mention,1
AMB:CITADELE PROMOTION IMOBILIERE S A,ORGE_07780336ef92217da244,ambiguous_mention,4
AMB:CITY HUILES,ORGE_28d19707a33af4bd7ade,ambiguous_mention,7
AMB:CITY WOMEN,ORGE_1d1997395e5f65c5a27f,ambiguous_mention,2
AMB:CIVILE,ORGE_97c1f513951471f892bd,ambiguous_mention,14
AMB:CIVILE EL BARAKA,ORGE_38e1dda9e8513b66d41b,ambiguous_mention,2
AMB:CIVILE IMOBILIERE,ORGE_0b5a5ab696b42e213ba6,ambiguous_mention,23
AMB:CIVILE IMOBILIERE NOUR,ORGE_cbc34d41484e0a1df9a7,ambiguous_mention,6
AMB:CLAIRVITRE,ORGE_baa13ada69beb52c3ba8,ambiguous_mention,3
AMB:CLAS ALU,ORGE_56f2241b224f55ecc121,ambiguous_mention,3
AMB:CLIMASOL,ORGE_06a8c010f60e18f0b292,ambiguous_mention,2
AMB:CLINIQUE D'HEMODIALYSE BOUSALEM,ORGE_f0b67b59424f09477a88,ambiguous_mention,2
AMB:CLINIQUE ECHIFA,ORGE_31e18ca532ae08d1f104,ambiguous_mention,1
AMB:CLINIQUE EL AMEN BEJA,ORGE_e94b3307cbaff0e065fb,ambiguous_mention,1
AMB:CLINIQUE EL YOSR,ORGE_fd3978e95a13c821d0c9,ambiguous_mention,4
AMB:CLINIQUE INTERNATIONALE,ORGE_197f54d8d1c6d65b31cb,ambiguous_mention,1
AMB:CLINIQUE INTERNATIONALE SUD,ORGE_f4cc106a84427cf3914d,ambiguous_mention,5
AMB:CLINIQUE MEDITERANEE,ORGE_08969f9fa6c8e5410e1f,ambiguous_mention,2
AMB:CLINIQUE NUTRITION TUNIS,ORGE_ffe10c0c2f9cde039791,ambiguous_mention,1
AMB:CLINIQUE OPHTALMOLOGIQUE TUNIS,ORGE_199eb2353cf983707198,ambiguous_mention,6
AMB:CLINIQUE ROSE,ORGE_0f75de9faa0874cce9a6,ambiguous_mention,2
AMB:CLOTURE,ORGE_1f33759fe988c2888659,ambiguous_mention,3
AMB:CLOTURE DEFINITIVE LIQUIDATION,ORGE_b27e1dcf6c0ac2c88480,ambiguous_mention,5
AMB:CLOTURE LIQUIDATION,ORGE_da600c0ab882dba703c7,ambiguous_mention,46
AMB:CLOTURE OPERATIONS LIQUIDATION,ORGE_fe7323f80334d5ff8c51,ambiguous_mention,4
AMB:CLOTURE OPERATIONS LIQUIDATION FERMETURE DEFINITIVE D'UNE,ORGE_a2acafba8e0d9949f6c8,ambiguous_mention,2
AMB:CLOTURE TRAVAUX LIQUIDATION,ORGE_b86c770f708c6c5d25a8,ambiguous_mention,4
AMB:CMS,ORGE_8b72df809e25eca6e6c8,ambiguous_mention,1
AMB:CO,ORGE_489717b5cc981ca0f386,ambiguous_mention,16
AMB:COCINELE,ORGE_7f6cf6f81e8e1cf6d527,ambiguous_mention,2
AMB:COFATEX,ORGE_de1b30da4c645770d22c,ambiguous_mention,2
AMB:COGECOM,ORGE_4bcb71f450c2dc790074,ambiguous_mention,4
AMB:COGEMAC,ORGE_f9eeff8bfab7d4fd1c99,ambiguous_mention,4
AMB:COGEMHY,ORGE_f58f749be0f0c94b71b7,ambiguous_mention,2
AMB:COLIBRI PARTNERS,ORGE_5c19f7eddf1f4fe2f70c,ambiguous_mention,2
AMB:COM ONLINE,ORGE_6ddb512f70baae898dff,ambiguous_mention,2
AMB:COMERCE INTERNATIONAL,ORGE_0f6d8170afc97cabcb33,ambiguous_mention,8
AMB:COMERCE REPRESENTATION,ORGE_af3e79a3bede2871744b,ambiguous_mention,3
AMB:COMERCIALE DISTRIBUTION,ORGE_96ef7fd0ef3dff21047e,ambiguous_mention,6
AMB:COMERCIALE EQUIPEMENTS MECANIQUES SOCEM,ORGE_580a509256a7423567ff,ambiguous_mention,2
AMB:COMERCIALE KHOMSA,ORGE_eeba1e38ff0858e22d08,ambiguous_mention,2
AMB:COMERCIALE L'AVENIR,ORGE_469e830e3b654348d587,ambiguous_mention,3
AMB:COMERCIALE MATERIELS COMAT,ORGE_76de02f302ef21b85946,ambiguous_mention,2
AMB:COMERCIALISATION PRODUITS MER NEPTUNE,ORGE_cc13fc9e67e69ccce91b,ambiguous_mention,1
AMB:COMETEL,ORGE_90bf935dfb291184783a,ambiguous_mention,2
AMB:COMEX,ORGE_4699624f48fd0cad4e6e,ambiguous_mention,2
AMB:COMPAGNIE D'EMBALAGE TRANSFORMATION D'ALUMINIUM,ORGE_ae75b83eb2a56283f6dd,ambiguous_mention,1
AMB:COMPAGNIE DEVELOPEMENT MATERIEL EN TUNISIE,ORGE_3da087895dd2b55fb931,ambiguous_mention,1
AMB:COMPAGNIE DEVELOPEMENT MATERIEL EN TUNSIE CODEMAT,ORGE_7a319592ccffda6751fd,ambiguous_mention,1
AMB:COMPAGNIE FINANCIERE D'INVESTISEMENT,ORGE_2c089d559e7b180d8956,ambiguous_mention,3
AMB:COMPAGNIE GENERALE D'INVESTISEMENT,ORGE_b5207f563e865dfb8d8a,ambiguous_mention,1
AMB:COMPAGNIE GENERALE MARITIME,ORGE_68ee71a5bb0d440d29d4,ambiguous_mention,1
AMB:COMPAGNIE GENERALE TRAVAUX PROMOTION IMOBILIERE,ORGE_95b367afedcffa6be915,ambiguous_mention,1
AMB:COMPAGNIE GHORBEL D'EXPORTATION,ORGE_6993523256a0ee56a6ac,ambiguous_mention,1
AMB:COMPAGNIE IMOBILIERE INDUSTRIELE MODULAIRE,ORGE_0e89ad75f2b767983808,ambiguous_mention,2
AMB:COMPAGNIE INDUSTRIELE CHAUSURES,ORGE_bb5231e682c0f4d771c6,ambiguous_mention,4
AMB:COMPAGNIE INTERNATIONALE,ORGE_2ed3c4909df76727779d,ambiguous_mention,4
AMB:COMPAGNIE INTERNATIONALE LEASING,ORGE_200fc26c1d4cf84bcfc3,ambiguous_mention,2
AMB:COMPAGNIE MEDITERANEENE D'EXPANSION REPRESENTEE PAR MONSIEUR RADOUAN CHERIF,ORGE_71575580242c8cfbabd2,ambiguous_mention,4
AMB:COMPAGNIE NOUVELE D'ASURANCE,ORGE_453f004fdce28897cb23,ambiguous_mention,3
AMB:COMPAGNIE PROMOTION IMOBILIERE TOURISTIQUE,ORGE_1b8049dc1143aa12fa74,ambiguous_mention,14
AMB:COMPAGNIE TUNISIENE D'INVESTISEMENT FINANCEMENT COTIF SICAR,ORGE_44b5603b2885a5ca2e89,ambiguous_mention,5
AMB:COMPAGNIE TUNISIENE FORAGE,ORGE_cb90ed8565e5afde05a9,ambiguous_mention,1
AMB:COMPAGNIE TUNISIENE NAVIGATION,ORGE_56434354aa31a32629c8,ambiguous_mention,3
AMB:COMPAGNIE TUNISIENE RECYCLAGE,ORGE_5d9caf49519a9fbdee57,ambiguous_mention,3
AMB:COMPLEXE THELJA TOURISTIQUE,ORGE_abb047672971edb51ac8,ambiguous_mention,3
AMB:COMPOST EL KINDI,ORGE_827322ff0c7f8f4349cf,ambiguous_mention,1
AMB:COMPTA PLUS,ORGE_f2d43df20697ac3aba95,ambiguous_mention,3
AMB:COMPTOIR EL HOUCINE MATERIAUX CONSTRUCTION,ORGE_4bb384c04d08443f7907,ambiguous_mention,1
AMB:COMPTOIR GENERAL D'EQUIPEMENT SANITAIRE CHAUFAGE CENTRAL COGESC,ORGE_1743f3dda7d4f87f9f16,ambiguous_mention,1
AMB:COMPTOIR GENERAL VITRE AUTOS,ORGE_bc2c0de59795298fe13b,ambiguous_mention,3
AMB:COMPTOIR METAL MEDENINE,ORGE_9e9c54fae707fd1e0a14,ambiguous_mention,1
AMB:COMPTOIR SFAXIEN D'EQUIPEMENT GENERAL,ORGE_f613b5ed664549cd90b4,ambiguous_mention,6
AMB:COMPTOIR SUD,ORGE_10fc3c0caad73259139a,ambiguous_mention,3
AMB:COMPUNET,ORGE_f4516baa539f20f44b7d,ambiguous_mention,1
AMB:COMUNIQUE,ORGE_63d688ed4dff482d6f58,ambiguous_mention,21
AMB:CONCEPT DESIGN,ORGE_dd41ef60bb65c08b5a1f,ambiguous_mention,5
AMB:CONCEPT S A,ORGE_977a556839a49615fb24,ambiguous_mention,1
AMB:CONCEPTO,ORGE_a10418d333441290ec83,ambiguous_mention,2
AMB:CONCORDE DEVELOPEMENT PROMOTION IMOBILIERE,ORGE_d3eb52911b03fac3f3a3,ambiguous_mention,3
AMB:CONCORDE DEVELOPEMENT PROMOTION IMOBILIERE CONCORDE IMOBILIERE,ORGE_21bb56f31ded6e895a1c,ambiguous_mention,2
AMB:CONCORDE VOYAGES,ORGE_06356bf894df27fad11e,ambiguous_mention,3
AMB:CONDAIR PLUS,ORGE_1e9a923f3d97f42d4699,ambiguous_mention,2
AMB:CONDITIONEMENT INDUSTRIEL,ORGE_4fac839f2f17b415cc90,ambiguous_mention,1
AMB:CONDOR TRAVEL TUNISIA,ORGE_185b3239a9b21e633d9e,ambiguous_mention,2
AMB:CONFECTION LINGERIE,ORGE_0cdd891fc936f1675403,ambiguous_mention,2
AMB:CONFISERIE AGHLABITES,ORGE_b634422dc0d968650fe1,ambiguous_mention,5
AMB:CONFISERIE FENDRI,ORGE_c4dddcf9bef8f490fa39,ambiguous_mention,2
AMB:CONFORT,ORGE_fb9de10f0a2cf4e4ce3d,ambiguous_mention,2
AMB:CONFORT AUTO,ORGE_5d2113703a37ee973317,ambiguous_mention,5
AMB:CONFORT SERVICES,ORGE_af9a58650bce54ec8773,ambiguous_mention,5
AMB:CONFORTA,ORGE_ea2de6a51787146e404a,ambiguous_mention,6
AMB:CONQUEST,ORGE_846c5b5d823bb736d4b9,ambiguous_mention,2
AMB:CONSERVES DAR ALOUCHE,ORGE_f9dff35f8e2decead16d,ambiguous_mention,1
AMB:CONSORTIUM BEST OF ARTISANAT TUNISIEN,ORGE_bb01936f027be4f6d9e7,ambiguous_mention,2
AMB:CONSTRUCTEUR,ORGE_0cf8583f46ea58a39e40,ambiguous_mention,1
AMB:CONSTRUCTION D'AMENAGEMENT ROUTES,ORGE_99a021d3002a946e2d26,ambiguous_mention,1
AMB:CONSTRUCTION METALIQUE,ORGE_a2e80b755e82086a3ce1,ambiguous_mention,3
AMB:CONTINUITE L'ACTIVITE,ORGE_e5432bbb69bf1dda0368,ambiguous_mention,3
AMB:CONTRA TUNISIE,ORGE_e32a9dd33296dd7dd7e3,ambiguous_mention,8
AMB:CONTROLE AUTO SERVICE EQUIPEMENT,ORGE_7cc8a3b45e9f41a17a5c,ambiguous_mention,2
AMB:COOL CAR,ORGE_77a544b93d13d401d6b9,ambiguous_mention,2
AMB:COOPERATION MEDITERANEE COMED,ORGE_276a737f04c77b0a77e6,ambiguous_mention,3
AMB:COOPERATIVE SERVICE AGRICOLE,ORGE_9bd80fd0a397704e07f4,ambiguous_mention,3
AMB:COOPERATIVE SERVICES AGRICOLES SAHNOUN,ORGE_8380b91c819f22ca2275,ambiguous_mention,2
AMB:COOPTATION D'UN ADMINISTRATEUR,ORGE_6901a1c58382e63ca5ce,ambiguous_mention,11
AMB:COPCO IMOBILIER,ORGE_dc37a6394bc305ea0fe8,ambiguous_mention,3
AMB:COPHAMED DISTRIBUTION,ORGE_9ae268dd109cbcd8d31d,ambiguous_mention,1
AMB:COPRA,ORGE_fe1fdc3f8d05e92f5933,ambiguous_mention,1
AMB:CORDONS,ORGE_5403d2ea00723bd564bd,ambiguous_mention,2
AMB:COREL,ORGE_86e362fa10a8677aec56,ambiguous_mention,2
AMB:CORPORATE TRAVEL AND EVENTS,ORGE_528c1676e654c5e30357,ambiguous_mention,6
AMB:COSMETICA,ORGE_0cda65d5244242afee84,ambiguous_mention,1
AMB:COTUGRAIN IMPEX,ORGE_13025790efa08d10d506,ambiguous_mention,9
AMB:COTUMAC,ORGE_9bb1534ac9f852ebc504,ambiguous_mention,4
AMB:COWATER INDUSTRY,ORGE_e5b8da10775a3bc1670b,ambiguous_mention,1
AMB:CRAFTS WOOD,ORGE_8a0b16fd1512e19945b1,ambiguous_mention,2
AMB:CRJ CONSTRUCTION,ORGE_6ad9d97f83d6937b44b1,ambiguous_mention,2
AMB:CRK CONSULTANT,ORGE_f70a01549d7b0ec9a43a,ambiguous_mention,1
